Código HS 1992,Product Name EN,Nombre Producto ES,Sección Atlas,Sección 2 dígitos,Índice de complejidad de producto (ICP),Ranking de complejidad producto,Tendencia mercado 2014-2019 (nominal / share),Potencial exportador,FOB Santa Cruz,VCR Santa Cruz,Compatibilidad con Santa Cruz,Valor estratégico para Santa Cruz,Indice Recuperacion de posiciones - Santa Cruz,Indice Oportunidades cercanas - Santa Cruz,Indice Objetivos factibles - Santa Cruz,Indice Apuestas ambiciosas - Santa Cruz,Top 20 criterios Santa Cruz,Empleo 2021,Empresas 2020,Tasa fem
10111,"Horses, pure-bred",Caballos reproductores de raza pura.,Agricultura, I Animales vivos; productos animales,-0.131425173799098,2648,Creció / Se mantuvo,4238686.86612022,0.0,0.0,1.63418481162825,-0.584648138247246,0,1.01385722311042,0.592751781357724,0.19430748782744,,1080,259,0.100504803248634
392610,Plastic office supplies,"Articulos de oficina y articulos escolares, de plastico",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.346277664942219,2978,Decreció / Decreció,11802459.1912568,1.86960776646932,6.32549620008705e-06,-0.584876106563075,0.432241545761461,0,-0.357592731936082,-0.193095162006359,-0.0675235526118201,,s.d.,s.d.,0.128318092542883
392620,Plastic apparel,Prendas y complementos de vestir (incluidos los guantes).,Químicos," VII Plásticos, caucho, y sus manufacturas",-1.32548772560615,4155,Creció mucho / Se mantuvo,23824024.0874317,35.9460742076238,6.90789289133211e-05,0.385473761131406,-0.401838070983353,0,0.0569152460346989,-0.146729603119393,-0.396556935004624,,s.d.,s.d.,0.128318092542883
392630,Plastic furniture fittings,"Guarniciones de plasticos, para muebles, carrocerias o similares",Químicos," VII Plásticos, caucho, y sus manufacturas",1.04179433263816,747,Creció mucho / Creció mucho,22663589.2978142,0.202648997306824,3.33552156952388e-07,-0.996524285000679,1.06568128788421,0,-0.380251308659818,0.0309954581548568,0.441047877207229,,s.d.,s.d.,0.128318092542883
392640,Plastic ornaments,Estatuillas y demas objetos de adorno de plastico.,Químicos," VII Plásticos, caucho, y sus manufacturas",-1.22871678208727,4056,Decreció / Decreció,20478977.1857923,2.07067229350408,4.86770813540351e-06,-0.85231827969431,-2.7604244899784,0,-1.27157937199042,-1.57661522865269,-1.80506569992039,,s.d.,s.d.,0.128318092542883
392690,"Plastic articles, nes","Las demas manufacturas, de plastico.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.702286303123587,1275,Creció mucho / Creció mucho,348728789.057377,14950.0873812015,0.00183070626574251,-0.731989834355725,1.57161671529766,0,-0.127840910677117,0.289413878644857,0.663202147358126,,s.d.,s.d.,0.128318092542883
400110,Natural rubber latex,"Latex de caucho natural, incluso prevulcanizado.",Químicos," VII Plásticos, caucho, y sus manufacturas",-2.28247524220124,4628,Decreció / Decreció,13660189.8989071,1.06794007619222,4.29622552371406e-06,0.424134738046,-2.33751857526067,0,-0.398856922640058,-0.948435418648421,-1.49526174800381,,21,4,0.110807772241086
400121,"Natural rubber, smoked sheets",Hojas ahumadas de caucho natural.,Químicos," VII Plásticos, caucho, y sus manufacturas",-2.93636526529827,4661,Decreció mucho / Decreció mucho,10940131.0054645,0.0,0.0,0.661625688512623,-2.59504681251554,0,-0.349507907074099,-1.01790832991887,-1.70337467540277,,21,4,0.110807772241086
400122,Technically specified natural rubber,Cauchos tecnicamente especificados (tsnr).,Químicos," VII Plásticos, caucho, y sus manufacturas",-2.6945474883827,4655,Decreció mucho / Decreció mucho,70185227.7431694,17.7728633880615,1.38617484132753e-05,0.587753281782716,-2.4939204879244,0,-0.356811549175249,-0.983177653139586,-1.61957510712684,,21,4,0.110807772241086
400129,"Natural rubber, nes",Los demas cauchos naturales en otras formas.,Químicos," VII Plásticos, caucho, y sus manufacturas",-2.67840381186611,4654,Creció / Decreció,8062164.4726776,0.733133693536123,4.83028674655899e-06,0.97755456518936,-2.3605626551368,0,-0.0556647165814193,-0.739180218483117,-1.43858777822128,,21,4,0.110807772241086
400130,Natural gums,"Balata, gutapercha, guayule, chicle y gomas naturales analogas.",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.886812854302615,3683,Decreció / Se mantuvo,104592.221311475,0.0,0.0,0.0274357553828238,-0.885783314575987,0,-0.246632919577482,-0.429328210555576,-0.612074978520001,,s.d.,s.d.,0.117900172195666
400211,"Rubber, SBR, latex",Latex de caucho estireno-butadieno (sbr) y estieno-butadieno carboxila,Químicos," VII Plásticos, caucho, y sus manufacturas",1.09463404143878,664,Creció / Decreció,7015761.23224044,4726.32454427083,0.0333861233557637,-1.05778139915018,0.841111786316307,0,-0.462761217997987,-0.0703064681485658,0.334824394456979,,s.d.,s.d.,0.128707934068467
400219,"Rubber, SBR, not latex",Caucho estireno-butadieno (sbr); ca,Químicos," VII Plásticos, caucho, y sus manufacturas",1.00291640779943,807,Creció / Decreció,12044341.6721311,0.0,0.0,-0.27296823728682,0.506582925539742,0,0.0105304597871176,0.191257366465415,0.396800947256696,,s.d.,s.d.,0.128707934068467
400220,"Rubber, BR",Caucho butadieno (br),Químicos," VII Plásticos, caucho, y sus manufacturas",1.21295904494534,527,Creció mucho / Creció,20914119.6256831,0.0,0.0,-1.04129662354951,0.246257313705787,0,-0.558360269248963,-0.252514395235926,0.101666565339088,,s.d.,s.d.,0.128707934068467
400231,"Rubber, IIR",Caucho isobuteno-isopreno (butilo),Químicos," VII Plásticos, caucho, y sus manufacturas",1.00808763741518,797,Decreció / Decreció,3212465.18852459,0.0,0.0,0.689425802816288,-2.22167382262182,0,0.139072061188555,-0.281659790897217,-0.540903569981139,,s.d.,s.d.,0.128707934068467
400239,"Rubber, CIIR/BIIR",Caucho isobuteno-isopreno halogenado,Químicos," VII Plásticos, caucho, y sus manufacturas",1.27791553845764,447,Decreció / Decreció,10940342.1803279,25.8080876668294,0.000125387076600602,0.328306015605485,-1.4081847879602,0,0.0759688071775643,-0.13702433721468,-0.215712465286032,,s.d.,s.d.,0.128707934068467
400241,"Rubber, CR, latex",Latex de caucho cloropreno (clorobutadieno) (cr).,Químicos," VII Plásticos, caucho, y sus manufacturas",1.44378196209214,279,Creció / Creció,1102794.86885246,0.0,0.0,-1.56232469915191,-1.82893133227368,0,-1.31503535965186,-1.20472102155792,-0.930771018745695,,s.d.,s.d.,0.128707934068467
400249,"Rubber, CR, not latex","Caucho cloropreno (clorobutadieno), excepto latex",Químicos," VII Plásticos, caucho, y sus manufacturas",2.31778031433692,10,Creció / Creció,5064041.33606557,0.0,0.0,-1.52746564557109,-1.07898368364279,0,-1.05324465719463,-0.793710064909982,-0.364337272726352,,s.d.,s.d.,0.128707934068467
400251,"Rubber, NBR, latex",Latex de caucho acrilonitrilo-butadieno (nbr).,Químicos," VII Plásticos, caucho, y sus manufacturas",1.15368468865818,593,Creció mucho / Creció mucho,6124178.04371585,0.0,0.0,-1.47422061200461,-2.76789222138416,0,-1.47016440381424,-1.53281988018803,-1.39939651105971,,s.d.,s.d.,0.128707934068467
400259,"Rubber, NBR, not latex",Caucho acrilonitrilo-butadieno (nbr).,Químicos," VII Plásticos, caucho, y sus manufacturas",1.7158300113882,101,Creció / Creció,5485531.3852459,297.643737792969,0.002095954110642,-1.14044952640941,-0.694690186704273,0,-0.765669704688618,-0.555991826842968,-0.225787939092695,,s.d.,s.d.,0.128707934068467
400260,"Rubber, IR",Caucho isopreno (ir).,Químicos," VII Plásticos, caucho, y sus manufacturas",1.30006404824924,419,Creció / Decreció,6523157.67759563,0.0,0.0,-0.960213721585135,-1.2600121142514,0,-0.79414562313495,-0.726101493543172,-0.530053555826361,,s.d.,s.d.,0.128707934068467
400270,"Rubber, EPDM",Caucho etileno-propileno-dieno no conjugado,Químicos," VII Plásticos, caucho, y sus manufacturas",1.64857810718049,136,Decreció mucho / Decreció mucho,13254595.2814208,0.0,0.0,-1.35846643111874,-0.0164524529413581,0,-0.789359181653338,-0.437704858011771,-0.00279900636411068,,s.d.,s.d.,0.128707934068467
400280,Natural and synthetic rubber mix,Mezclas de los productos de la partida 4001 con los de esta partida.,Químicos," VII Plásticos, caucho, y sus manufacturas",-1.36186049140881,4193,Creció mucho / Creció mucho,32702772.852459,0.0,0.0,-0.599442844697123,-2.54140742251109,0,-1.06407752493108,-1.39349309393877,-1.66393131639133,,s.d.,s.d.,0.128707934068467
400291,"Synthetic rubber, latex from oils, nes","Los demas latex de caucho, sintetico o facticio.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.409494310424691,1760,Decreció / Decreció,2009574.8989071,0.0,0.0,-1.17652851976669,0.20135790286653,0,-0.742348952220907,-0.456364847316355,-0.159973922033895,,s.d.,s.d.,0.128707934068467
400299,"Synthetic rubber, not latex from oils, nes",Los demas cauchos sinteticos y facticio.,Químicos," VII Plásticos, caucho, y sus manufacturas",1.37301511294647,338,Creció / Decreció,9860928.3715847,0.0,0.0,-1.2299616184998,1.30024781664432,0,-0.463622058326348,0.0460581935175846,0.559376810176624,,s.d.,s.d.,0.128707934068467
400300,Reclaimed rubber,"Caucho regenerado en formas primarias o en placas, hojas o bandas.",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.0152011781429231,2480,Creció / Creció,2797857.32513661,0.0,0.0,-0.54062267185163,0.337589922941204,0,-0.312438003522192,-0.154435039617832,-0.0140716307676778,,s.d.,s.d.,0.16001052917603
400400,Rubber waste,"Desechos, desperdicios y recortes, de caucho sin endurecer, incluso en",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.355620609739964,2992,Creció / Se mantuvo,1313874.35519126,0.0,0.0,0.356296705296912,0.468740725124261,0,0.307593777758694,0.288864514980953,0.22891718546,,s.d.,s.d.,0.16001052917603
400510,Compounded unvulcanised rubber,Caucho con negro de humo o silice.,Químicos," VII Plásticos, caucho, y sus manufacturas",0.821161050705668,1072,Creció / Decreció,21310626.3879781,0.0,0.0,-0.378245639891568,1.33869428981338,0,0.0850830151091463,0.402594339094751,0.694229001124969,,s.d.,s.d.,0.16001052917603
400520,"Rubber solutions, nes","Disoluciones; dispersiones, excepto las de subpartida 4005.10.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.734114784895666,1224,Decreció / Decreció,739386.491803279,0.0,0.0,-0.580102150075794,1.36167948584474,0,-0.0603241293945399,0.296653962742114,0.622253819831314,,s.d.,s.d.,0.16001052917603
400591,"Compounded unvulcanised rubber, plate, etc.","Placas, hojas y bandas, de caucho mezclado, sin vulcanizar.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.753004037777124,1197,Decreció mucho / Decreció mucho,6178840.76229508,0.26474658648173,1.64682852189907e-06,-0.80705763564236,1.59961987878119,0,-0.169715965415702,0.269288745418805,0.665962664203108,,s.d.,s.d.,0.16001052917603
400599,"Compounded unvulcanised rubber, primary, nes","Los demas cauchos mezclados, sin vulcanizar",Químicos," VII Plásticos, caucho, y sus manufacturas",0.298133895128091,1949,Decreció mucho / Decreció mucho,-5220892.79234973,0.0,0.0,-0.100660238969924,1.21725883146097,0,0.202802988526056,0.420430555795591,0.592101876248481,,s.d.,s.d.,0.16001052917603
400610,Camel-back strips for rubber tyres,"Perfiles para recauchutar, de caucho sin vulcanizar.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.837787598983582,1050,Decreció / Decreció,620613.224043716,0.0,0.0,-0.674336897079268,1.14509695983947,0,-0.159237676089236,0.189283627251717,0.522439462549876,,s.d.,s.d.,0.0491322700013029
400690,"Unvulcanised rubber rods, etc",Los demas articulos de caucho sin vulcanizar,Químicos," VII Plásticos, caucho, y sus manufacturas",0.991265530809779,824,Decreció / Decreció,2490386.01639344,0.0,0.0,-0.936034287853193,1.04284773656583,0,-0.347527901103092,0.0456693934929097,0.436287577801109,,s.d.,s.d.,0.16001052917603
400700,Vulcanised rubber thread,"Hilos y cuerdas, de caucho vulcanizado.",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.250116575526202,2838,Decreció / Decreció,3420702.00273224,0.0,0.0,-1.07717265915017,-2.86089964307975,0,-1.35121244757369,-1.57741869098193,-1.67308578101249,,s.d.,s.d.,0.16001052917603
400811,"Vulcanised rubber sheet, cellular","Placas, hojas y bandas de caucho celular",Químicos," VII Plásticos, caucho, y sus manufacturas",0.578178219073036,1486,Creció / Creció,4575344.0273224,0.0,0.0,-0.583779921044636,1.79310235574843,0,0.00779234832574362,0.422422596850587,0.77630663854166,,s.d.,s.d.,0.16001052917603
400819,"Vulcanised rubber rods, cellular","Las demas placas, hojas, bandas,varillas y perfiles de caucho celular",Químicos," VII Plásticos, caucho, y sus manufacturas",0.880823652636893,977,Decreció / Decreció,1077806.35245902,0.0,0.0,-0.612340984877417,1.55797468625829,0,-0.0289613868988457,0.371244195647225,0.737592226512226,,s.d.,s.d.,0.16001052917603
400821,"Vulcanised rubber sheet, non-cellular","Placas, hojas y bandas, de caucho no celular",Químicos," VII Plásticos, caucho, y sus manufacturas",1.05426328357384,727,Creció / Decreció,11755348.6666667,24.2174444198608,8.8648495962254e-05,-0.722929834523143,1.80844863816901,0,-0.0389348281750146,0.429631598633657,0.86048875771257,,s.d.,s.d.,0.16001052917603
400829,"Vulcanised rubber rods, non-cellular","Las demas placas, hojas y bandas de caucho no celular.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.905068661930811,946,Creció / Decreció,6567937.92896175,0.0,0.0,-0.656141880567422,1.7680285101745,0,-0.0151867481692135,0.426499337566987,0.825037430891003,,s.d.,s.d.,0.16001052917603
400910,"Rubber tubes, not reinforced","Tubos de caucho vulcanizado, sin endurecer, reforzar o combinar con ot",Químicos," VII Plásticos, caucho, y sus manufacturas",0.94447346176759,894,Se mantuvo / Decreció,5477350.16939891,227.422606786092,0.00152519650615734,-1.02987416088885,1.27348950979008,0,-0.371766664487421,0.072455267247241,0.500226396580778,,s.d.,s.d.,0.16001052917603
400920,"Rubber tubes, metal reinforced","Tubos de caucho vulcanizado, sin endurecer, reforzado o combinado sola",Químicos," VII Plásticos, caucho, y sus manufacturas",0.433315709657272,1728,Creció mucho / Creció,10043392.8196721,233.108090957006,0.00103357129989197,-0.786325564177264,1.08137513577295,0,-0.290821296803768,0.0503158718804898,0.359050069258964,,s.d.,s.d.,0.16001052917603
400930,"Rubber tubes, textile reinforced","Tubos de caucho vulcanizado, sin endurecer, reforzados o combinados de",Químicos," VII Plásticos, caucho, y sus manufacturas",1.07193359392072,694,Creció / Decreció,10209261.5901639,95.778434753418,0.000308939213193345,-1.05637821345975,1.99410816318071,0,-0.233449757393613,0.33053878947148,0.848418607873573,,s.d.,s.d.,0.16001052917603
400940,"Rubber tubes, reinforced, nes","Tubos de caucho vulcanizado, sin endurecer, reforzados o combinados de",Químicos," VII Plásticos, caucho, y sus manufacturas",0.648140223126974,1370,Creció / Creció,1944140.00546448,277.11944325765,0.0027830980425546,-0.160953905322738,1.14869979688384,0,0.181886247963548,0.418789009717019,0.630663792782648,,s.d.,s.d.,0.16001052917603
400950,"Rubber tubes, with fittings","Tubos de caucho vulcanizado sin endurecer, reforzados o combinados de",Químicos," VII Plásticos, caucho, y sus manufacturas",0.683812748026981,1306,Creció mucho / Creció,22747905.8989071,4722.74260075887,0.00758521896325571,-0.748660673675099,0.869670633990812,0,-0.281747069971709,0.0326262972632818,0.337706770200081,,s.d.,s.d.,0.16001052917603
401010,"Rubber transmission belts, trapezoidal","Cintas de transmisión de caucho, trapezoidales",Químicos," VII Plásticos, caucho, y sus manufacturas",1.07930164629444,688,Se mantuvo / Decreció,3591.77049180306,273.809115727742,0.0015887474977744,-0.499154443132552,1.64225357892974,0,0.0869727702226066,0.487106778003301,0.85909318915223,,s.d.,s.d.,0.16001052917603
401091,"Rubber conveyor belts, <20cm","Cintas transportadoras de goma, <20 cm",Químicos," VII Plásticos, caucho, y sus manufacturas",0.234630263096869,2060,Decreció mucho / Decreció mucho,-2353278.90983607,0.0,0.0,-0.122819256077042,1.12459492631411,0,0.16240853231858,0.367393135635949,0.527879505792456,,s.d.,s.d.,0.16001052917603
401099,"Rubber conveyor belts, nes","Cintas transportadoras de goma, NES",Químicos," VII Plásticos, caucho, y sus manufacturas",1.01738845264484,779,Creció mucho / Creció mucho,19652552.4344262,848.714963664611,0.00150113749262468,-0.876432454779163,2.14326086692467,0,-0.0831116996959968,0.464533343930777,0.95588476684356,,s.d.,s.d.,0.16001052917603
401110,"Rubber tyres, cars, new",Neumaticos nuevos de caucho del tipo utilizado en automoviles de turis,Químicos," VII Plásticos, caucho, y sus manufacturas",0.516375637108244,1598,Creció mucho / Decreció mucho,99127113.3469945,0.0,0.0,-0.444652234637218,1.02239439076034,0,-0.0551401223831602,0.212968265013746,0.455775714728048,,s.d.,s.d.,0.0491322700013029
401120,"Rubber tyres, buses, new",Neumaticos nuevos de caucho del tipo utilizado en autobuses y camiones,Químicos," VII Plásticos, caucho, y sus manufacturas",0.332371406266952,1894,Decreció mucho / Decreció mucho,76318032.7131148,0.0,0.0,-0.391483120652877,0.869985064316877,0,-0.0668040309669432,0.158608923124511,0.35714119431347,,s.d.,s.d.,0.0491322700013029
401130,"Rubber tyres, aircraft, new","Neumaticos nuevos de caucho, del tipo utilizados en aviones.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.399276900334273,1784,Creció / Creció,5097672.41530055,0.0,0.0,-0.537562720489329,0.251978760561757,0,-0.285970462196751,-0.120697258997908,0.0519408511895604,,s.d.,s.d.,0.0491322700013029
401140,"Rubber tyres, motorcycles, new",Neumaticos nuevos de caucho del tipo utilizados en motocicletas.,Químicos," VII Plásticos, caucho, y sus manufacturas",0.0164533229547529,2428,Decreció / Decreció,9564633.99453552,0.0,0.0,-0.626977496512877,1.21315652317995,0,-0.194607610627549,0.113584033299756,0.361940517215802,,s.d.,s.d.,0.0491322700013029
401150,"Rubber tyres, bicycles, new",Neumaticos nuevos de caucho del tipo utilizado en bicicletas,Químicos," VII Plásticos, caucho, y sus manufacturas",-0.503278226365835,3199,Decreció / Decreció,5618375.18032787,0.0,0.0,-0.758730892076214,0.86290204455254,0,-0.408859038179425,-0.152841464399593,0.0348670958343201,,s.d.,s.d.,0.0491322700013029
401191,"Rubber tyres, new, herring-bone","Neumaticos nuevos de caucho con dibujo en alto relieve, de taco, en an",Químicos," VII Plásticos, caucho, y sus manufacturas",0.240710944325778,2050,Decreció mucho / Decreció mucho,15146149.9234973,0.0,0.0,-0.398508525228647,0.815346178570196,0,-0.091815637513436,0.122223541534112,0.307530958869438,,s.d.,s.d.,0.0491322700013029
401199,"Rubber tyres, new, nes",Los demas neumaticos nuevos de caucho,Químicos," VII Plásticos, caucho, y sus manufacturas",0.121613557877506,2277,Creció mucho / Creció mucho,46228244.284153,19.0781201521556,1.92014387280154e-05,-0.0275901981637498,0.821634149874475,0,0.157175047048021,0.292018887055817,0.391861697463765,,s.d.,s.d.,0.0491322700013029
401210,Retreaded tyres,Neumaticos recauchutados.,Químicos," VII Plásticos, caucho, y sus manufacturas",0.627409017688194,1405,Creció / Decreció,4114875.03825137,0.0,0.0,-0.488093396383529,1.41565052903947,0,0.00420563010824368,0.34554233962528,0.647466973574753,,s.d.,s.d.,0.0491322700013029
401220,Used tyres,"Neumaticos de caucho, usados.",Químicos," VII Plásticos, caucho, y sus manufacturas",0.272744258989091,1986,Decreció / Decreció,2594992.96174863,0.0,0.0,-0.301304869129133,0.338118251712591,0,-0.116015332148966,0.00860059238320406,0.129947817279199,,s.d.,s.d.,0.0491322700013029
401290,"Tyres, interchangeable treads","Bandajes, bandas de rodadura intercambiables para neumaticos y protect",Químicos," VII Plásticos, caucho, y sus manufacturas",0.130568569890802,2260,Decreció / Decreció,4578517.65846994,9.37015533447266,5.47811261713145e-05,-0.220305812766608,0.32277670806653,0,-0.0766018703342397,0.0224042269236016,0.111799917272656,,s.d.,s.d.,0.0491322700013029
401310,"Inner rubber tubes, motor vehicles",Camaras de caucho del tipo utilizado en automoviles de turismo (inclui,Químicos," VII Plásticos, caucho, y sus manufacturas",-0.106827552424889,2607,Decreció / Decreció,2493066.8989071,0.0,0.0,-0.567714626724311,-0.421644983171855,0,-0.492411990583878,-0.447457190336038,-0.38676151855085,,s.d.,s.d.,0.0491322700013029
401320,"Inner rubber tubes, bicycles",Camaras de caucho del tipo utilizado en bicicletas,Químicos," VII Plásticos, caucho, y sus manufacturas",-1.29692186623182,4127,Decreció / Decreció,2094263.85245902,0.0,0.0,-0.161841397928765,-0.27253833340568,0,-0.297488831854454,-0.370847395591144,-0.495425135969141,,s.d.,s.d.,0.0491322700013029
401390,"Inner rubber tubes, nes",Las demas camaras de caucho .,Químicos," VII Plásticos, caucho, y sus manufacturas",-0.53092359900134,3237,Decreció / Decreció,2847335.73224044,0.0,0.0,-0.416692556121412,0.0153142382778802,0,-0.341714301529547,-0.282624834513649,-0.250847259361713,,s.d.,s.d.,0.0491322700013029
401410,Sheath contraceptives,"Preservativos, de caucho vulcanizado sin endurecer.",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.123009553051382,2633,Decreció / Decreció,3097540.04918033,0.0,0.0,-0.273914041396107,-0.343931560705956,0,-0.272827096423604,-0.275784499902846,-0.267695802999358,,s.d.,s.d.,0.16001052917603
401490,"Rubber pharmacy items, not contraceptives",Los demas articulos de higiene o de farmacia de caucho vulcanizado sin,Químicos," VII Plásticos, caucho, y sus manufacturas",-0.106657108480873,2606,Creció / Decreció,2406473.3852459,0.35561994711558,5.21633401915025e-06,0.392791006970126,-0.198411329173412,0,0.224605728196318,0.110952972002238,0.00188792684278416,,s.d.,s.d.,0.16001052917603
401511,"Rubber gloves, surgical",Guantes para cirugia,Químicos," VII Plásticos, caucho, y sus manufacturas",0.004834561305277,2449,Creció mucho / Creció,10713927.1502732,0.0,0.0,-1.02724762711635,-0.670276790720076,0,-0.852645240994935,-0.747495506114412,-0.608590203632621,,s.d.,s.d.,0.16001052917603
401519,"Rubber gloves, not surgical",Los demas guantes,Químicos," VII Plásticos, caucho, y sus manufacturas",-1.37233875604283,4204,Creció mucho / Creció mucho,34933215.4672131,0.415886382261912,5.63897612144808e-07,-0.369081516170711,-2.33943317909844,0,-0.863477572743469,-1.20919318417623,-1.50655407445622,,s.d.,s.d.,0.16001052917603
401590,"Rubber clothing, nes","Las demas prendas, guantes y demas complementos de vestir de caucho v",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.474972684474554,3153,Decreció / Decreció,1431214.20491803,0.0,0.0,0.434017670786667,0.750496663209062,0,0.406414433745024,0.408436764845322,0.349185628561439,,s.d.,s.d.,0.16001052917603
401610,Articles of cellular rubber,Las demas manufacturas de caucho celular,Químicos," VII Plásticos, caucho, y sus manufacturas",0.496223892636402,1639,Decreció / Decreció,4800619.34972678,3.24655469258626,2.92831098366736e-05,-0.154378900043017,1.24340064756542,0,0.190237288746612,0.432434360521849,0.637272594550634,,s.d.,s.d.,0.16001052917603
401691,"Rubber floor coverings, not cellular",Revestimiento para el suelo y alfombras de caucho vulcanizado sin endu,Químicos," VII Plásticos, caucho, y sus manufacturas",0.466698334401502,1676,Creció / Creció,5692161.6147541,7.92244737346967,6.31262808528497e-05,-0.256566366274255,1.59143143843426,0,0.185359664735024,0.498722570475089,0.755848821013516,,s.d.,s.d.,0.16001052917603
401692,Erasers,Gomas de borrar de caucho vulcanizado sin endurecer.,Químicos," VII Plásticos, caucho, y sus manufacturas",0.405087045779264,1768,Creció / Se mantuvo,1033206.67213115,0.0,0.0,-0.566969296014825,-0.130475632749945,0,-0.38246492918244,-0.268388062603004,-0.127533062097107,,s.d.,s.d.,0.16001052917603
401693,Vulcanised rubber seals,Juntas de caucho vulcanizado sin endurecer,Químicos," VII Plásticos, caucho, y sus manufacturas",0.593707501764752,1451,Creció mucho / Creció mucho,60516758.8961749,13512.6319986979,0.00917103317803411,-0.549636861555515,1.41724644585336,0,-0.0419257637417133,0.310273950535631,0.621296717608545,,s.d.,s.d.,0.16001052917603
401694,Vulcanised rubber boat fenders,"Defensas, incluso inflables, para el atraque de los barcos, de caucho",Químicos," VII Plásticos, caucho, y sus manufacturas",0.225744240605804,2089,Decreció / Decreció,945231.554644809,0.0,0.0,0.00685668248851393,0.500378331808283,0,0.127449768164197,0.212422393468027,0.283663314211733,,s.d.,s.d.,0.16001052917603
401695,"Vulcanised rubber articles, inflatable",Los demas articulos inflables.,Químicos," VII Plásticos, caucho, y sus manufacturas",0.058466933750195,2366,Creció / Creció,-6074153.73224044,0.0,0.0,-0.604490600816047,0.679457023872052,0,-0.281405322421803,-0.0556653019902758,0.139025213935158,,s.d.,s.d.,0.16001052917603
401699,"Vulcanised rubber articles, not hard, nes",Las demas manufacturas de caucho vucanizado sin endurecer.,Químicos," VII Plásticos, caucho, y sus manufacturas",0.628078472147101,1402,Creció mucho / Creció,61245547.5027322,9144.80550130208,0.00535799646662775,-0.878314711959652,1.65038516863467,0,-0.221935417430113,0.232689223864373,0.63619853033448,,s.d.,s.d.,0.16001052917603
401700,Hard rubber,"Manufacturas de caucho endurecido (ebonita) en cualquier forma, inclui",Químicos," VII Plásticos, caucho, y sus manufacturas",-0.550750161722795,3256,Decreció / Decreció,1279811.08196721,0.0,0.0,0.417270233077347,0.513519031659842,0,0.339717953313832,0.305754253361199,0.218577093739434,,s.d.,s.d.,0.16001052917603
410110,"Bovine skins, whole, raw",Pieles enteras de bovino con un peso unitario inferior o igual a 8 kg.,Agricultura," VIII Pieles, cueros, peletería. Sillería y arnés. Artículos de viaje. Artículos de tripa animal",-1.6813900704273,4411,Decreció mucho / Decreció mucho,-87270.4289617486,0.0,0.0,2.34316541233756,-1.38796754217293,0,1.19448327315897,0.433585555844158,-0.341983287883377,,520,12,0.0959626348348781
410121,"Bovine hides, whole, fresh","Los demas cueros y pieles de bovino, frescos o salados verdes, enteros",Agricultura," VIII Pieles, cueros, peletería. Sillería y arnés. Artículos de viaje. Artículos de tripa animal",-2.05506921167885,4566,Decreció mucho / Decreció mucho,-4772909.28688525,0.0,0.0,3.11519485340345,-1.8440486765103,0,1.60631974091247,0.603920008171292,-0.409030751328314,,520,12,0.0959626348348781
410129,"Bovine hide sections, fresh","Los demas cueros y pieles de bovino, frescos o salados verdes.",Agricultura," VIII Pieles, cueros, peletería. Sillería y arnés. Artículos de viaje. Artículos de tripa animal",-1.31437948772659,4146,Creció mucho / Creció,947634.650273224,0.219802320003509,6.98522366591646e-06,1.5639846963797,-0.488782282995686,0,0.865594882093995,0.413761625982372,-0.0793514903657956,,520,12,0.0959626348348781
410130,"Bovine hides, raw, nes","Los demas cueros y pieles, de bovino, conservados de otro forma.",Agricultura," VIII Pieles, cueros, peletería. Sillería y arnés. Artículos de viaje. Artículos de tripa animal",-2.01502567765924,4557,Decreció mucho / Decreció mucho,-1093049.40163934,0.0,0.0,2.93551244354861,-1.27392069436338,0,1.59857200384543,0.719630127098236,-0.196366998813748,,520,12,0.0959626348348781
410210,"Sheepskin with wool, raw","Pieles en bruto de ovino con lana, frescas, saladas o secas",Agricultura," VIII Pieles, cueros, peletería. Sillería y arnés. Artículos de viaje. Artículos de tripa animal",-1.15419221065243,3988,Decreció mucho / Decreció,1843660.3579235,619820.041666667,10.6220275855505,3.02245710215792,-1.11773605031527,0,,,,,520,12,0.0959626348348781
410221,"Sheepskin no wool, pickled","Pieles en bruto de ovino sin lana (depiladas), piqueladas",Agricultura," VIII Pieles, cueros, peletería. Sillería y arnés. Artículos de viaje. Artículos de tripa animal",-1.71056338978645,4428,Decreció / Decreció,711355.112021858,0.0,0.0,2.18442340136865,-1.01269178719504,0,1.1555016845404,0.481185066698091,-0.228025131273788,,520,12,0.0959626348348781
