Código HS 1992,Product Name EN,Nombre Producto ES,Sección Atlas,Sección 2 dígitos,Índice de complejidad de producto (ICP),Ranking de complejidad producto,Tendencia mercado 2014-2019 (nominal / share),Potencial exportador,FOB Tierra del Fuego,VCR Tierra del Fuego,Compatibilidad con Tierra del Fuego,Valor estratégico para Tierra del Fuego,Indice Recuperacion de posiciones - Tierra del Fuego,Indice Oportunidades cercanas - Tierra del Fuego,Indice Objetivos factibles - Tierra del Fuego,Indice Apuestas ambiciosas - Tierra del Fuego,Top 20 criterios Tierra del Fuego,Empleo 2021,Empresas 2020,Tasa fem
130232,"Mucilages of locust bean, guar seeds","Mucilagos y espesativos de la algarroba o de guar, incluso modificados",Agricultura, II Productos vegetales,-0.252548353369573,2842,Decreció mucho / Decreció mucho,7328220.43715847,0.0,0.0,-1.06221109731455,-0.686244713104223,0,-0.906051546077983,-0.80628695247297,-0.690610538433657,,s.d.,s.d.,0.117900172195666
130239,Mucilages & thickeners nes,"Los demas mucilagos y espesativos derivados de los vegetales, incluso",Agricultura, II Productos vegetales,-0.804843365140239,3564,Creció / Creció,4332238.10655738,0.0,0.0,0.330363774069546,-0.300091509537789,0,0.0907520034271008,-0.0542914746742444,-0.237142888356201,,s.d.,s.d.,0.117900172195666
140110,Bamboos for plaiting,Bambu.,Agricultura, II Productos vegetales,-1.20213895084071,4028,Decreció / Decreció,-998235.12568306,0.0,0.0,0.967599596405261,-0.915593759577759,0,0.373987070484059,0.0628535479603109,-0.422272050598592,,s.d.,s.d.,0.117900172195666
140120,Rattan for plaiting,Roten,Agricultura, II Productos vegetales,-1.9650861284244,4538,Decreció / Decreció,223612.56010929,0.0,0.0,1.38510404305669,-1.39693906362642,0,0.493676404571961,0.019555232089696,-0.704362897820981,,s.d.,s.d.,0.117900172195666
140190,Vegetable materials nes for plaiting,Las demas materias vegetales utilizadas en cesteria,Agricultura, II Productos vegetales,-1.36092309463674,4191,Se mantuvo / Se mantuvo,-1361296.35245902,0.0,0.0,1.11132106302906,-0.225618944513512,0,0.596708645753962,0.282637229610253,-0.10836297978155,,s.d.,s.d.,0.117900172195666
140420,Cotton linters,Linteres de algodon.,Agricultura, II Productos vegetales,-1.97852440362377,4541,Decreció / Decreció,376090.420765028,0.0,0.0,-0.00808293678984002,-1.59149790956016,0,-0.521810078027297,-0.798024973349206,-1.21323004124497,,s.d.,s.d.,0.150620753261035
140490,Vegetable products nes,Los demas productos vegetales no expresados ni comprendidos en otras m,Agricultura, II Productos vegetales,-1.56140187380983,4344,Creció / Creció,4470633.49453552,0.0,0.0,1.66725581801264,-0.881643662891162,0,0.834610152649632,0.384299409422195,-0.286913371349689,,s.d.,s.d.,0.117900172195666
150100,"Lard, pig & poultry fat","Manteca de cerdo; las demas grasas de cerdo y grasas de aves, fundidas",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,0.705436751361179,1268,Creció / Creció,4175096.90710382,0.0,0.0,-0.170383485122342,1.61923515372542,0,0.275122266295561,0.452185221886301,0.853899961480029,,29,4,0.0959626348348781
150200,"Bovine, sheep fats","Grasas de animales de las especies bovina, ovina o caprina, en bruto o",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.495341973492848,3188,Creció / Decreció,-11409978.5846995,0.0,0.0,1.09746681845235,-1.01678743926809,0,0.515335087713741,0.2503414956332,-0.252149795508147,,29,4,0.0959626348348781
150300,"Lard stearin, oleostearin","Estearina solar, aceite de manteca de cerdo, oleoestearina, oleomargar",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.420554633494741,3092,Decreció / Decreció,265763.784153005,0.0,0.0,0.546323017001016,-0.787176197744722,0,0.182935409002292,0.01957268321543,-0.295471042258505,,s.d.,s.d.,0.150620753261035
150410,Fish-liver oils,"Aceites de higado de pescado y sus fracciones, incluso refinados, pero",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.948069379100894,3751,Creció / Se mantuvo,1082630.53005464,0.0,0.0,2.22495917264533,-0.625599907077306,0,1.33754450152618,0.877713692365427,0.148950448833588,,s.d.,s.d.,0.150620753261035
150420,Fish oils except liver,"Aceites y grasas de pescado y sus fracciones, excepto los aceites de h",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.70000358928722,4423,Creció / Creció,7480108.58196721,0.0,0.0,5.22079949837198,-2.06475623353039,0,3.07160804322559,2.01524994786455,0.212098647101113,"Oportunidades cercanas, Objetivos factibles",s.d.,s.d.,0.150620753261035
150430,"Marine mammal fats, oils","Grasas y aceites de mamiferos marinos y sus fracciones, incluso refina",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.493412163833788,3186,Decreció / Decreció,39849.0382513661,0.0,0.0,1.17969358387556,-0.330528037861741,0,0.710338684757167,0.467517028899367,0.0818174171664385,,s.d.,s.d.,0.150620753261035
150590,"Wool grease derivatives, lanolin","Las demas sustancias grasas derivadas, incluida la lanolina.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.161315936243905,2707,Decreció / Decreció,-980489.969945355,0.0,0.0,0.730716333614431,-0.141344218309274,0,0.467100996243856,0.334294741661837,0.115281017784179,,29,4,0.0959626348348781
150600,"Animal fats, oils nes","Las demas grasas y aceites animales, y sus fracciones, incluso refinad",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,0.712283629295231,1257,Decreció / Decreció,2541414.02459016,0.0,0.0,-0.0711062138161415,0.549618514429766,0,0.131377716144177,0.24075293686761,0.40406737467236,,s.d.,s.d.,0.150620753261035
150710,"Soya-bean oil, crude","Aceite de soja en bruto, incluso desgomado.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.822191074596935,3597,Decreció mucho / Decreció mucho,-3024672709.8224,0.0,0.0,0.237078544257217,-1.38978615614731,0,-0.194221357709104,-0.381491554614746,-0.759827975638359,,s.d.,s.d.,0.150620753261035
150790,Refined soya-bean oil,"Los demas aceites de soja y sus fracciones, incluso refinados, pero si",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.37353319382461,4205,Decreció / Decreció,-69546854.7704918,0.0,0.0,1.53160539297237,-1.04188949050288,0,0.726392557597619,0.30720395474416,-0.352751951290738,,s.d.,s.d.,0.150620753261035
150810,"Ground-nut oil, crude","Aceite de cacahuate o mani, en bruto.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-2.28163165016653,4627,Creció / Creció,-96423347.5601093,0.0,0.0,1.75223574689562,-2.75591560817396,0,0.447218736175487,-0.181575571284205,-1.28489921215123,,s.d.,s.d.,0.150620753261035
150890,Refined ground-nut oil,"Los demas aceites de cacahuate o mani y sus fracciones, incluso refina",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.00665072928,3828,Creció / Creció,419439.267759563,0.0,0.0,0.446237301416418,-0.451108117393673,0,0.121479414584759,-0.0686766594253872,-0.320790144722226,,s.d.,s.d.,0.150620753261035
150910,"Olive oil, virgin","Aceite de oliva, virgen.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.03946668066591,3870,Creció mucho / Decreció,-30765135.0027323,0.0,0.0,-0.0508760829194452,-0.971904636750916,0,-0.333940853460386,-0.478851340926606,-0.712486581580223,,s.d.,s.d.,0.150620753261035
150990,"Olive oil, refined","Los demas aceites de oliva y sus fracciones, incluso refinado, pero si",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.00895246613017,3834,Creció / Decreció,5750188.88251366,0.0,0.0,-0.715787041301374,-1.18639657526689,0,-0.839225490577357,-0.892072509758513,-1.00085268779306,,s.d.,s.d.,0.150620753261035
151000,"Olive oil, blends","Los demas aceites obtenidos exclusivamente de la aceituna, y sus fracc",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.01886268131624,3843,Creció / Creció,3987854.05464481,0.0,0.0,-0.766507907144833,-0.937802347865198,0,-0.826002272706047,-0.859802472159206,-0.90667909901185,,s.d.,s.d.,0.150620753261035
151110,"Palm oil, crude","Aceite de palma, en bruto.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-2.31828761494341,4633,Decreció mucho / Decreció mucho,59791130.7431694,0.0,0.0,2.82406315349392,-2.20113594936221,0,1.30478825607896,0.539293224092424,-0.722864134900669,,s.d.,s.d.,0.150620753261035
151190,"Palm oil, simply refined",Los demas aceites de palma y sus fracciones.,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.88609128290307,4510,Decreció mucho / Decreció mucho,159612493.579235,0.0,0.0,1.73841787776017,-2.04214295764355,0,0.619854794613098,0.068375836776589,-0.868961788337316,,s.d.,s.d.,0.150620753261035
151211,"Sunflower-seed or safflower oil, crude","Aceite de girasol o de cartamo, y sus fracciones en bruto",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.05281222501253,3885,Creció mucho / Creció mucho,-349663214.770492,0.0,0.0,0.601180558630668,-1.36976878647587,0,0.0415914112450398,-0.222355334374607,-0.699244842578075,,s.d.,s.d.,0.150620753261035
151219,"Sunflower, safflower oil, simply refined",Los demas aceites de girasol o de cartamo y sus fracciones,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.84292892247641,3625,Creció / Decreció,-95533164.420765,0.0,0.0,0.588949475046449,-0.247869830613499,0,0.278397774162173,0.0933689691268903,-0.145588811881242,,s.d.,s.d.,0.150620753261035
151221,"Cotton-seed oil, crude","Aceite de algodon y sus fracciones, en bruto, incluso sin el gosipol.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.56030443452727,4342,Decreció / Decreció,152210.431693989,0.0,0.0,-0.857246847701003,-1.50822613214815,0,-1.05774846327306,-1.16060318617804,-1.32595192240878,,s.d.,s.d.,0.150620753261035
151229,"Cotton-seed, simply refined",Los demas aceites de algodon y sus fracciones,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.17696721610415,4009,Se mantuvo / Se mantuvo,-5974882.97540984,0.0,0.0,0.497072834362761,-0.834466914274805,0,0.063360879588556,-0.170620112890013,-0.520630065140872,,s.d.,s.d.,0.150620753261035
151311,"Coconut oil, crude","Aceite de coco y sus fracciones, en bruto.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-2.26616695558696,4625,Decreció mucho / Decreció,8445733.78415301,0.0,0.0,2.41290321937046,-2.8640050194341,0,0.889614554113805,0.157862124677835,-1.13147303183095,,s.d.,s.d.,0.150620753261035
151319,"Coconut oil, simply refined",Los demas acietes de cocos y sus fracciones.,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.388161669859411,3044,Decreció / Decreció,9621949.71857924,0.0,0.0,1.0367203955261,-1.87947395715974,0,0.310993318450378,0.0226953942775356,-0.631787579528908,,s.d.,s.d.,0.150620753261035
151321,"Palm kernel & babassu oil, crude","Aceites de palmiste o de babasu y sus fracciones, en bruto.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-2.56219301228137,4649,Decreció / Decreció,8638163.33333333,0.0,0.0,2.70896832428625,-2.47814231655953,0,1.14443006246033,0.357958396761283,-0.943021798236255,,s.d.,s.d.,0.150620753261035
151329,"Palm kernel & babassu oil, simply refined","Los demas aceites de palmiste o de babasu, y sus fracciones",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.680573970435177,3420,Decreció / Decreció,15353874.5136612,0.0,0.0,1.01481353573582,-2.09488748193463,0,0.223334581584631,-0.101689219915991,-0.80839879875863,,s.d.,s.d.,0.150620753261035
151410,"Canola, mustard oil, crude","Aceites de nabina, de colza o de mostaza, y sus fracciones, en bruto.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,0.242288247855674,2044,Decreció mucho / Decreció mucho,25309079.3715847,0.0,0.0,-0.319272002729313,0.501753847984389,0,-0.0989108075280737,-0.00170348993388995,0.1905796927381,,s.d.,s.d.,0.150620753261035
151490,"Canola, mustard oil, refined","Los demas aceites de nabina, de colza o de mostaza y sus fracciones",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,1.04523362946774,743,Creció / Creció,19579631.8579235,0.0,0.0,0.25689906347611,0.164364570403087,0,0.317225621460668,0.391432353406179,0.412342183091156,,s.d.,s.d.,0.150620753261035
151511,"Linseed oil, crude","Aceite de linaza y sus fracciones, en bruto.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.333503713989415,2961,Creció / Se mantuvo,441666.032786885,0.0,0.0,-0.103740377707402,-0.100052224377933,0,-0.125979080669709,-0.148771006631437,-0.159521542779644,,s.d.,s.d.,0.150620753261035
151519,"Linseed oil, refined",Los demas aceite de linaza y sus fracciones,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.555699443900281,3263,Decreció / Decreció,515350.046448087,0.0,0.0,0.172615012774026,0.0078453515794682,0,0.0668296348676841,-0.0142402938594745,-0.0836099489321016,,s.d.,s.d.,0.150620753261035
151521,"Maize oil, crude","Aceite de maiz y sus fracciones, en bruto.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.448034812533717,3120,Decreció / Decreció,-18030442.147541,0.0,0.0,-0.0227768493879531,-1.02089288238903,0,-0.264925852302744,-0.357357450267374,-0.578243555024877,,0,0,0.131268973602914
151529,"Maize oil, refined",Los demas aceite de maiz y sus fracciones,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.835913252063101,3612,Decreció / Decreció,656623.666666667,0.0,0.0,0.112577258124077,-0.30606075304599,0,-0.0659993951286541,-0.181780346705875,-0.312932474449248,,0,0,0.131268973602914
151530,Castor oil,Aceite de ricino y sus fracciones,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.906197638824474,3709,Creció mucho / Creció,7241334.48360656,0.0,0.0,-1.7609403777093,-2.49150976795426,0,-1.82157998186981,-1.77263417749358,-1.87601091859833,,s.d.,s.d.,0.150620753261035
151550,Sesame oil,Aceite de sesamo (ajonjoli) y sus fracciones,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.47849273954732,4280,Creció / Decreció,1457618.0136612,0.0,0.0,1.54676130644648,-0.963247213461082,0,0.742234197865591,0.314208367270832,-0.339056039010371,,s.d.,s.d.,0.150620753261035
151590,"Vegetable fats, oils nes",Los demas aceites y grasas vegetales,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.680474227747545,3419,Creció mucho / Creció,-3075506.98907104,0.0,0.0,1.43730380798812,0.182968542262762,0,0.974658951269483,0.700164384409649,0.343408429477793,,s.d.,s.d.,0.150620753261035
151610,"Animal fats, oils, hydrogenated","Grasas y aceites, animales, y sus fracciones",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.659723055050586,3397,Creció / Creció,643395.584699454,0.0,0.0,0.980496884844045,-0.277581902529766,0,0.56485913337982,0.337933200021666,0.00430644555217219,,s.d.,s.d.,0.150620753261035
151620,"Vegetable fats, oils, hydrogenated","Grasas y aceites vegetales, y sus fracciones.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.54517812020551,4331,Decreció mucho / Decreció mucho,17838497.6994536,0.0,0.0,1.13374509911141,-0.761251314177914,0,0.48685349452185,0.124211351925692,-0.388734091698018,,s.d.,s.d.,0.150620753261035
151710,"Margarine, not liquid","Margarinas, con exclusion de la margarina liquida.",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.05119444047396,3882,Decreció / Decreció,3088475.08196721,0.0,0.0,1.33903115748983,-0.595653905529764,0,0.713071585089532,0.377314772142174,-0.129133520359934,,s.d.,s.d.,0.150620753261035
151790,"Edible mix, preps of animal & veg fat, oil","Las demas preparaciones alimenticias de grasas o de aceites, animales",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.12346221311544,3958,Creció mucho / Creció,-75074348.295082,0.0,0.0,2.03882136009111,-0.720840240469494,0,1.17066068265833,0.716449245309649,0.00640274653720069,,s.d.,s.d.,0.150620753261035
151800,"Processed animal, veg oils, industrial preps","Grasas y aceites de animales o vegetales y sus fracciones, cocidos, ox",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.337965975782236,2964,Creció mucho / Creció mucho,-32833268.7185792,0.0,0.0,0.60586737583527,0.106948218604871,0,0.411700209227439,0.292370916204169,0.145395417177214,,s.d.,s.d.,0.264683380722982
151911,Stearic acid,Ácido esteárico,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.3509342138188,2982,Decreció / Decreció,-5596039.08743169,0.0,0.0,0.841708096821291,-1.68691394629186,0,0.216719457134652,-0.028975876085014,-0.594332400239648,,s.d.,s.d.,0.149761531618803
151912,Oleic acid,Ácido oleico,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.119164954953232,2625,Creció / Creció,-8103954.28415301,0.0,0.0,0.487204237746024,-1.665349020101,0,-0.00394333309330641,-0.172207915255583,-0.633037026459951,,s.d.,s.d.,0.149761531618803
151913,Tall oil fatty acids,Ácidos grasos de aceite alto,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,0.692616546196405,1289,Decreció / Decreció,1720698.2295082,0.0,0.0,-0.623788765876975,-0.220129475690063,0,-0.411416376632255,-0.259592880915571,-0.11304075727452,,s.d.,s.d.,0.149761531618803
151919,Industrial monocarboxylic fatty acids,Ácidos grasos monocarboxílicos industriales,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.39016572826612,4217,Creció mucho / Creció,-41084913.3852459,0.831512729326884,1.91018415867415e-05,0.406415388393849,-1.01056574918184,0,-0.0566389507872862,-0.307146119332067,-0.680371402680204,,s.d.,s.d.,0.149761531618803
151920,Acid oils from refining,Aceites ácidos de la refinación,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,0.502677554675516,1624,Decreció mucho / Decreció mucho,1346190.06284153,0.0,0.0,0.249501816760338,-0.818039105796671,0,0.0613112060404538,0.0332517337041212,-0.167597663911522,,s.d.,s.d.,0.150620753261035
151930,Industrial fatty alcohols,Alcoholes grasos industriales,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,0.422505617853918,1741,Creció mucho / Creció mucho,20272233.6721311,3.29874324798584,0.000102183374870547,-0.490830542194174,0.413430178459532,0,-0.218644782058624,-0.0820981300211292,0.144420822112017,,s.d.,s.d.,0.149761531618803
152010,"Glycerol (glycerine), crude","Glicerol (glicerina), crudo",Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.0882133542910408,2576,Creció / Creció,-31322457.3251366,0.0,0.0,0.628487212047311,0.151798106106059,0,0.461479334225225,0.365974822294327,0.234801972789159,,s.d.,s.d.,0.348355309138503
152090,Glycerol (glycerine),Glicerol (glicerina),Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.195839242836616,2765,Creció mucho / Creció,-47871344.3333333,0.0,0.0,0.478387039844739,-0.139649556264825,0,0.287357092354691,0.189032634281077,0.0317140009250966,,s.d.,s.d.,0.149761531618803
152110,"Vegetable waxes, not triglycerides",Ceras vegetales.,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.0886522582067818,2578,Decreció / Decreció,949402.191256831,0.0,0.0,0.976191784403868,-2.80319701988709,0,0.113829619284611,-0.181624225191001,-0.990744188179725,,s.d.,s.d.,0.150620753261035
152190,Beeswax,Las demas ceras vegetales,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-1.72594553470079,4435,Decreció / Decreció,-2834375.77595628,0.0,0.0,1.32580143860096,-0.82896196112683,0,0.589674061325228,0.176761194008663,-0.406778834601983,,s.d.,s.d.,0.0968090692352879
152200,Degras from treatment waxes,Degras; residuos del tratamiento de las grasas o de las ceras animales,Agricultura, III Grasas y aceites animales o vegetales y sus derivados,-0.538156368510164,3245,Creció / Se mantuvo,459544.879781421,0.0,0.0,0.481128652965422,0.275902477453939,0,0.338154915715567,0.225965104792434,0.133955618616358,,s.d.,s.d.,0.150620753261035
160100,Sausages,"Embutidos y productos similares, de carne, de despojos o de sangre; pr",Agricultura," IV Alimentos preparados, bebidas y tabaco",0.143766728619835,2239,Creció mucho / Creció,34708819.8879781,0.0,0.0,0.0130459850149577,0.790661616278409,0,0.181641185628136,0.233594041551796,0.39565320498473,,29,4,0.0959626348348781
160210,"Homogenized preparations of meat, preserved","Preparaciones homogeneizadas, de carne, de despojos o de sangre.",Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.123098708838104,2634,Creció / Se mantuvo,991971.199453552,0.0,0.0,0.346489147318787,0.403420618300333,0,0.310916655899407,0.266804443832795,0.25471134522126,,s.d.,s.d.,0.238906757154822
160220,"Livers, of any animal, preserved",Preparaciones o conservas de higado de cualquier animal.,Agricultura," IV Alimentos preparados, bebidas y tabaco",0.540723275841231,1554,Decreció / Decreció,986495.838797814,0.0,0.0,-0.179461998019122,0.622725557610865,0,0.0529940404929108,0.165121945660445,0.36156872047946,,29,4,0.0959626348348781
160231,"Turkey meat, preserved","Preparaciones y conservas, de pavo.",Agricultura," IV Alimentos preparados, bebidas y tabaco",0.404490437144322,1770,Decreció mucho / Decreció,4100593.70765027,0.0,0.0,-0.187087360262627,1.09287910040425,0,0.128063711611443,0.251219814385482,0.536791996389205,,29,4,0.0959626348348781
160239,"Fowl, duck, goose, not live, preserved",Las demas preparaciones de aves de la partida 0105,Agricultura," IV Alimentos preparados, bebidas y tabaco",0.283948809357992,1972,Creció mucho / Creció mucho,45185540.4098361,0.0,0.0,-0.0258048781912565,0.817515173094194,0,0.173834500820758,0.246975872139956,0.431127566774508,,29,4,0.0959626348348781
160241,"Swine hams, preserved","Jamones y trozos de jamon, de la especie porcina",Agricultura," IV Alimentos preparados, bebidas y tabaco",0.777780215602492,1147,Creció / Decreció,8826587.03005465,0.0,0.0,-0.497287337818991,0.904885988067287,0,-0.0893459172995875,0.108269504336875,0.452457547185204,,29,4,0.0959626348348781
160242,"Swine shoulders, preserved","Paletas y trozos de paleta, de porcinos.",Agricultura," IV Alimentos preparados, bebidas y tabaco",0.493499338794391,1643,Creció / Creció,2089310.99180328,0.0,0.0,0.239350718388605,0.564674747861135,0,0.329830386323689,0.371511449837895,0.44928368675269,,29,4,0.0959626348348781
160249,"Swine meat, nes, not live, preserved","Las demas preparaciones y conservas, de porcino, incluidas las mezclas",Agricultura," IV Alimentos preparados, bebidas y tabaco",0.520562160401923,1591,Creció / Decreció,15201141.3770492,0.0,0.0,0.248492430730796,1.33551494641964,0,0.493103906835678,0.574662005587233,0.805669995208558,,29,4,0.0959626348348781
160250,"Bovine meat, not livers, preserved","Preparaciones y conservas, de la especie bovina.",Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.475975636639368,3156,Decreció / Decreció,-67674140.6994535,0.0,0.0,0.774422590880993,-0.427901264385834,0,0.408917997075591,0.223761981560214,-0.0792227008691694,,29,4,0.0959626348348781
160290,"Other meat, offal & blood, preserved","Las demas preparaciones y conservas de carne, de despojos o de sangre",Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.286463283122572,2892,Creció / Creció,1802995.13387978,0.0,0.0,-0.22422502781014,0.0471001697821645,0,-0.176183813822922,-0.16884137947455,-0.117688252721711,,29,4,0.0959626348348781
160300,"Extracts, juices of meat, fish","Extractos y jugos de carne, de pescado o de crustaceos, de moluscos o",Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.188954139586393,2754,Creció / Creció,1137249.18579235,0.0,0.0,0.649099128325233,-0.327624739722907,0,0.369949027924442,0.237307507730873,6.00707256634622e-05,,29,4,0.0959626348348781
160411,"Salmon, preserved","Salmon en conserva, entero o en trozos",Agricultura," IV Alimentos preparados, bebidas y tabaco",0.16760054265084,2202,Creció / Se mantuvo,4687776.66393443,0.0,0.0,1.08945935604444,0.0426310911678606,0,0.78790782172976,0.643380527146572,0.387921933501578,,s.d.,s.d.,0.324620608027429
160412,"Herrings, preserved","Arenques enteros o en trozos, excepto picado; preparados o en conserva",Agricultura," IV Alimentos preparados, bebidas y tabaco",0.767363786561825,1164,Decreció / Decreció,3701898.27595628,0.0,0.0,-0.184487108430186,-0.0870968140123236,0,-0.0698239600474124,0.0302306441726817,0.0973012478058548,,s.d.,s.d.,0.324620608027429
160413,"Sardine, brisling, sprat, preserved","Sardinas, sardinelas y espadines en conserva, entero o en trozos.",Agricultura," IV Alimentos preparados, bebidas y tabaco",-1.09249472996185,3933,Decreció / Decreció,6720456.73770492,0.0,0.0,2.13735593270339,-0.683042623346416,0,1.25029115522691,0.786286161157894,0.0607139168146694,,s.d.,s.d.,0.324620608027429
160414,"Tuna, preserved","Atunes, listados y bonitos en conserva, enteros o en trozos",Agricultura," IV Alimentos preparados, bebidas y tabaco",-2.14012882771753,4588,Creció mucho / Creció,44313347.7322404,0.0,0.0,2.79543672735109,-1.57953851416556,0,1.42688512354089,0.7145798059582,-0.40719352009856,,s.d.,s.d.,0.324620608027429
160415,"Mackerel, preserved","Caballa en conserva, entero o en trozos",Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.744264611546055,3488,Creció / Creció,4745989.63934426,0.0,0.0,0.577048143171232,0.131815493853212,0,0.355870337835899,0.201477429898269,0.046365262298801,,s.d.,s.d.,0.324620608027429
160416,"Anchovies, preserved","Anchoas en conserva , entero o en trozos",Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.894902664680607,3696,Creció / Creció,121521.275956284,0.0,0.0,0.565164931520085,-0.946005892179368,0,0.116924007160125,-0.104641293644917,-0.479878838194842,,s.d.,s.d.,0.324620608027429
160419,"Fish nes, preserved",Preparaciones y conservas de los demas pescados enteros o en trozos.,Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.208679710493499,2784,Creció mucho / Creció mucho,20281517.0928962,0.0,0.0,0.458294651841297,0.409420970045575,0,0.381822479248673,0.312681358925407,0.269557904449523,,s.d.,s.d.,0.324620608027429
160420,"Fish, in pieces, preserved",Las demas preparaciones y conservas de pescados,Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.685436017287538,3427,Creció mucho / Creció,12990413.1010929,0.0,0.0,1.33530511841092,0.19334007574565,0,0.904837996308022,0.645665630604912,0.316235565286935,,s.d.,s.d.,0.324620608027429
160430,Caviar,Caviar y sus sucedaneos,Agricultura," IV Alimentos preparados, bebidas y tabaco",0.0183755293786302,2426,Creció / Creció,2801103.9863388,0.0,0.0,0.484281487900212,0.655054834220133,0,0.471845561312038,0.433793632775876,0.444653004113781,,s.d.,s.d.,0.324620608027429
160510,"Crab, preserved",Cangrejos de mar preparados o conservados.,Agricultura," IV Alimentos preparados, bebidas y tabaco",-1.53842750974454,4321,Creció mucho / Creció mucho,17755796.147541,0.0,0.0,1.89294639602373,-0.887046046996226,0,0.993810516842916,0.511673504115091,-0.215893679777315,,s.d.,s.d.,0.324620608027429
160520,"Shrimps & prawns, preserved","Camarones, langostinos, quisquillas y gambas preparados o conservados.",Agricultura," IV Alimentos preparados, bebidas y tabaco",-1.23244663822067,4058,Creció mucho / Creció mucho,37072741.125683,0.0,0.0,0.767924253467319,-0.38192118885366,0,0.337918075834324,0.0803887145494768,-0.249598918499118,,s.d.,s.d.,0.324620608027429
160530,"Lobster, preserved",Bogavantes preparados o conservados.,Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.353640732673003,2989,Decreció / Decreció,2368497.62295082,0.0,0.0,1.89516455011352,-2.29305484306711,0,0.832640143198739,0.398348645261056,-0.551735497514394,,s.d.,s.d.,0.324620608027429
160540,"Crustaceans nes, preserved",Los demas crustaceos preparados o conservados.,Agricultura," IV Alimentos preparados, bebidas y tabaco",-0.473558466764329,3152,Creció / Creció,3889580.92622951,0.0,0.0,0.385898667295687,0.532897550392474,0,0.329352730509043,0.25075696125788,0.237183881174237,,s.d.,s.d.,0.324620608027429
160590,"Molluscs, shellfish nes, preserved",Los demas crustaceos preparados o conservados,Agricultura," IV Alimentos preparados, bebidas y tabaco",-1.82466741696112,4492,Creció mucho / Creció mucho,5462614.56830601,1798.5450814565,0.0226138565609413,3.56927278140846,-0.840388991487208,0,2.14794640699237,1.38806929851063,0.236439934013016,"Oportunidades cercanas, Objetivos factibles",s.d.,s.d.,0.324620608027429
