"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_salta","vcr_salta","compatibilidad_con_salta","valor_estrategico_para_salta","indice_recuperacion_de_posiciones_salta","indice_oportunidades_cercanas_salta","indice_objetivos_factibles_salta","indice_apuestas_ambiciosas_salta","top_20_criterios_salta","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","0.00000","0.00000","1.22165","-0.60228","0","0.72155","0.38031","0.06261","","1880","213","0.10050"
"110311","Wheat meal","Granones y semola, de trigo.","Agricultura"," II Productos vegetales","-0.92506","3726","Creció / Se mantuvo","-9268387.04098","1794.82438","0.09190","1.84329","-0.46881","1","1.10404","0.61881","0.11076","Recuperación de posiciones","232","12","0.12697"
"110313","Maize (corn) meal","Grañones y semola de maiz","Agricultura"," II Productos vegetales","-0.66287","3401","Decreció / Decreció","-14078460.99727","116.24988","0.00511","2.00963","0.27458","0","1.39537","1.00149","0.56073","Objetivos factibles","232","12","0.12697"
"110319","Cereal meal, nes","Granones y semola de los demas cereales. excepto trigo, avena, maiz y","Agricultura"," II Productos vegetales","-0.96309","3774","Decreció / Decreció","1101273.56011","0.00000","0.00000","1.47871","-0.77201","0","0.78439","0.32469","-0.14456","","232","12","0.12697"
"110321","Wheat pellets","Pellets de trigo.","Agricultura"," II Productos vegetales","-0.09860","2593","Se mantuvo / Se mantuvo","-152496.48634","0.00000","0.00000","1.25150","0.53736","0","0.97366","0.79903","0.59261","","232","12","0.12697"
"110329","Cereal pellets","Pellets de los demas cereales; excepto de trigo.","Agricultura"," II Productos vegetales","1.70498","109","Decreció / Se mantuvo","101.73770","0.00000","0.00000","0.65737","-3.26038","0","-0.02142","-0.55670","-0.84371","","232","12","0.12697"
"110412","Oats, rolled or flaked grains","Granos aplastados o en copos de avena","Agricultura"," II Productos vegetales","-0.25162","2841","Creció / Creció","3067465.39891","180.75979","0.00619","0.71141","-0.46554","0","0.37972","0.15503","-0.05897","","232","12","0.12697"
"110419","Cereals, rolled/flaked grains, nes","Granos de los demas cereales, excepto cebada y avena, aplastados o en","Agricultura"," II Productos vegetales","-0.13613","2660","Decreció / Decreció","1240736.86066","0.00000","0.00000","1.14866","0.53282","0","0.89702","0.74040","0.55034","","232","12","0.12697"
"110422","Oats, hulled, pearled","Avena en grano (mondados, perlados, troceados o triturados)","Agricultura"," II Productos vegetales","0.04318","2389","Creció / Creció","988947.75137","1.93609","0.00026","0.63960","-1.22697","0","0.20664","-0.10316","-0.34946","","232","12","0.12697"
"110423","Maize (corn), hulled, pearled,","Granos de maiz, mondados, perlados, troceados o triturados.","Agricultura"," II Productos vegetales","-0.75502","3498","Creció / Se mantuvo","-9635387.36066","2982.11263","0.31812","1.88176","-0.11622","1","1.21849","0.78695","0.32348","Recuperación de posiciones","232","12","0.12697"
"110429","Cereals, hulled, pearled","Granos trabajados de los demas cereales, excepto cebada, avena y maiz","Agricultura"," II Productos vegetales","-0.89726","3699","Creció / Creció","1511096.98087","0.00000","0.00000","1.84386","-0.82679","0","1.03562","0.49797","-0.04321","","232","12","0.12697"
"110430","Germ of cereals","Germen de cereales enteros, aplastados, en copos o molidos.","Agricultura"," II Productos vegetales","0.07469","2339","Decreció / Decreció","986404.30328","1.11312","0.00015","0.66276","0.39621","0","0.55064","0.48126","0.39579","","232","12","0.12697"
"110510","Potato flour or meal","Harina y semola de patatas. (papas)","Agricultura"," II Productos vegetales","0.53884","1557","Creció / Se mantuvo","798542.38798","0.00000","0.00000","-0.13546","0.35430","0","0.02992","0.13710","0.25351","","1126","13","0.26995"
"110520","Potato flakes, granules and pellets","Patatas (papas), en copos","Agricultura"," II Productos vegetales","0.05754","2369","Creció / Creció","3220189.78962","100.33437","0.00365","0.12402","-0.24269","0","0.04403","-0.01430","-0.05762","","1126","13","0.26995"
"110610","Flour, meal of dried legumes","Harina y semola de las legumbres secas de la partida 07.13","Agricultura"," II Productos vegetales","-1.03874","3868","Creció / Creció","-514940.57377","522255.56250","81.27994","1.84368","-0.20837","0","","","","","232","12","0.12697"
"110620","Flour, meal of starchy roots","Harina y semola de sagu o de las raices o tuberculos de la partida 07.","Agricultura"," II Productos vegetales","-2.17346","4601","Creció / Creció","807976.88251","0.00000","0.00000","1.53661","-1.57659","0","0.54296","-0.10952","-0.79185","","232","12","0.12697"
"110630","Flour, meal, powder of fruit/nut","Harina, semola y polvo de los productos del capitulo 08.","Agricultura"," II Productos vegetales","-1.50035","4297","Creció / Se mantuvo","2088127.48087","4.04834","0.00021","1.38566","-0.62249","0","0.69543","0.24991","-0.23951","","232","12","0.12697"
"110710","Malt, not roasted","Malta, sin tostar","Agricultura"," II Productos vegetales","0.07648","2333","Decreció / Decreció","-206738535.27322","45520.78646","0.28535","0.96932","0.09984","0","0.70614","0.53108","0.35484","","s.d.","s.d.","0.16378"
"110720","Malt, roasted","Malta tostada","Agricultura"," II Productos vegetales","-0.09105","2581","Creció / Se mantuvo","-3574057.98907","8.03857","0.00077","0.93240","0.42016","0","0.72761","0.59960","0.44603","","s.d.","s.d.","0.16378"
"110811","Wheat starch","Almidon de trigo.","Agricultura"," II Productos vegetales","0.56050","1523","Creció / Creció","-4665370.39617","1129.60148","0.07130","0.27451","0.63160","0","0.37453","0.44239","0.50670","","s.d.","s.d.","0.13127"
"110812","Maize (corn) starch","Almidon de maiz","Agricultura"," II Productos vegetales","-0.32663","2956","Creció mucho / Creció","-10144284.01639","2504.20703","0.04972","1.25309","0.73768","0","0.99204","0.83574","0.62623","","s.d.","s.d.","0.13127"
"110813","Potato starch","Fecula de patatas (papas).","Agricultura"," II Productos vegetales","1.23029","498","Creció / Creció","5653608.80328","2.70964","0.00007","-0.62593","0.34493","0","-0.24614","-0.00770","0.27501","","s.d.","s.d.","0.13127"
"110814","Manioc (cassava) starch","Fecula de mandioca.","Agricultura"," II Productos vegetales","-2.59715","4652","Se mantuvo / Decreció","12612819.48087","0.00000","0.00000","1.39635","-2.94109","0","0.12951","-0.72078","-1.55387","","s.d.","s.d.","0.13127"
"110819","Other starches, nes","Los demas almidones y feculas.","Agricultura"," II Productos vegetales","-0.70861","3452","Decreció / Decreció","1065287.34426","0.04216","0.00000","0.44143","-0.12018","0","0.21411","0.07236","-0.09880","","s.d.","s.d.","0.13127"
"110820","Inulin","Inulina.","Agricultura"," II Productos vegetales","0.07618","2334","Se mantuvo / Se mantuvo","772933.98907","3.55173","0.00063","0.01613","-2.21431","0","-0.42396","-0.75552","-0.97256","","s.d.","s.d.","0.13127"
"110900","Wheat gluten","Gluten de trigo, incluso seco","Agricultura"," II Productos vegetales","0.95230","879","Creció / Creció","4540041.79235","593.76147","0.00892","-0.47704","0.18128","0","-0.20244","-0.03223","0.17654","","s.d.","s.d.","0.13127"
"120100","Soya beans","Habas de soja, incluso quebrantadas.","Agricultura"," II Productos vegetales","-0.79792","3556","Creció mucho / Decreció mucho","-1903924637.76503","60868739.36458","20.93997","4.54653","-2.00737","0","","","","","2600","233","0.11081"
"120210","Ground-nuts, in shell","Cacahuates o manies, crudos, con cascara.","Agricultura"," II Productos vegetales","-2.22418","4610","Decreció / Decreció","371486.29508","364.38660","0.02455","2.94301","-1.27212","0","1.58326","0.69263","-0.24560","","2600","233","0.11081"
"120220","Ground-nuts, shelled","Cacahuates o manies, crudos, sin cascara, incluso quebrantados.","Agricultura"," II Productos vegetales","-2.08566","4575","Creció mucho / Creció","-355523175.55738","1986350.70862","15.74085","4.71053","-1.56996","0","","","","","2600","233","0.11081"
"120300","Copra","Copra.","Agricultura"," II Productos vegetales","-1.57499","4350","Creció / Creció","479653.83607","0.00000","0.00000","0.49787","-1.62654","0","-0.13430","-0.55661","-0.97633","","2600","233","0.11081"
"120400","Linseed","Semillas de lino incluso quebrantada.","Agricultura"," II Productos vegetales","-0.27930","2880","Decreció / Decreció","1165510.33607","0.00000","0.00000","2.13056","-1.68075","0","1.12731","0.43512","-0.18700","","2600","233","0.11081"
"120500","Rape or colza seeds","Semilla de navo o de colza, incluso quebrantada.","Agricultura"," II Productos vegetales","0.07683","2332","Decreció mucho / Decreció mucho","61295888.30055","1767534.83984","3.52276","0.96365","-0.15077","0","","","","","2600","233","0.11081"
"120600","Sunflower seeds","Semillas de girasol (maravilla; helianthus annuus l.)","Agricultura"," II Productos vegetales","-0.31649","2942","Creció mucho / Creció mucho","-36931734.23770","0.00000","0.00000","1.51911","-0.44792","0","0.94215","0.55531","0.17505","","2600","233","0.11081"
"120710","Palm nuts & kernels","Nuez y almendra de palma, incluso quebrantadas.","Agricultura"," II Productos vegetales","-2.20971","4609","Creció / Se mantuvo","397374.88798","3154.90560","1.06099","2.01083","-2.27773","0","","","","","2600","233","0.11081"
"120720","Cotton seeds","Semilla de algodon, incluso quebrantada.","Agricultura"," II Productos vegetales","-1.90193","4516","Decreció / Decreció","-717974.39891","390161.24609","28.87690","4.50128","-2.02752","0","","","","","2600","233","0.11081"
"120730","Castor oil seeds","Semilla de ricino, incluso quebrantada.","Agricultura"," II Productos vegetales","-1.74535","4447","Se mantuvo / Se mantuvo","56901.91803","1911.82015","3.64407","2.31866","-1.72586","0","","","","","2600","233","0.11081"
"120740","Sesamum seeds","Semilla de sesamo (ajonjoli), incluso quebrantada.","Agricultura"," II Productos vegetales","-2.74887","4659","Decreció / Decreció","11578694.30874","654431.94792","5.60070","4.38393","-2.03921","0","","","","","2600","233","0.11081"
"120750","Mustard seeds","Semilla de mostaza, incluso quebrantada.","Agricultura"," II Productos vegetales","0.26327","2003","Creció / Decreció","1703350.56284","0.00000","0.00000","0.44415","-0.25635","0","0.28596","0.17184","0.08371","","2600","233","0.11081"
"120760","Safflower seeds","Semilla de cartamo, incluso quebrantada.","Agricultura"," II Productos vegetales","-1.16123","3995","Se mantuvo / Se mantuvo","335383.42077","3828.53166","1.54024","1.34294","-1.57495","0","","","","","2600","233","0.11081"
"120791","Poppy seeds","Semilla de amapola (adormidera), incluso quebrantada.","Agricultura"," II Productos vegetales","0.47751","1660","Creció / Creció","1497474.50273","722.68530","0.06615","0.09042","0.10988","0","0.13302","0.15529","0.19595","","2600","233","0.11081"
"120799","Oil seeds & oleaginous fruits, nes","Las demas semillas incluso quebrantados.","Agricultura"," II Productos vegetales","-1.25917","4090","Creció / Decreció","-7124997.90984","2295168.49018","39.20620","2.62986","-0.58856","0","","","","","2600","233","0.11081"
"120810","Soya bean flour or meal","Harina de habas de soja.","Agricultura"," II Productos vegetales","-1.16428","3998","Decreció mucho / Decreció","1169880.12842","421098.64453","6.90775","1.88715","-0.64361","0","","","","","1728","9","0.15062"
"120890","Oil seed or fruit flour or meal","Las demas harinas de semillas o de frutos oleaginosos, excepto la de m","Agricultura"," II Productos vegetales","-0.74999","3494","Decreció / Decreció","423200.80874","102550.13932","10.57465","1.88933","-0.05185","0","","","","","1728","9","0.15062"
"120911","Seed, sugar beet","Semilla de remolacha azucarera, para siembra.","Agricultura"," II Productos vegetales","1.51981","220","Decreció / Decreció","4267412.85519","0.00000","0.00000","-1.18006","-1.29015","0","-0.93209","-0.81361","-0.55464","","2600","233","0.11081"
"120921","Seed, lucerne (alfalfa)","Semilla de alfalfa","Agricultura"," II Productos vegetales","-0.46723","3144","Decreció / Decreció","1695231.04372","39708.89062","2.81886","1.41411","-0.20189","0","","","","","2600","233","0.11081"
"120922","Seed, clover","Semilla de trebol","Agricultura"," II Productos vegetales","0.16423","2207","Creció / Se mantuvo","-3090729.59290","599283.13542","75.10037","1.29318","0.35609","0","","","","","2600","233","0.11081"
"120923","Seed, fescue","Semillas de festucas","Agricultura"," II Productos vegetales","0.52690","1580","Creció / Creció","305000.79781","115938.51823","12.28769","1.58634","-0.78590","0","","","","","2600","233","0.11081"
"120924","Seed, Kentucky blue grass","Semilla forrajera de pasto azul de kentucky, para siembra.","Agricultura"," II Productos vegetales","1.14211","605","Creció / Creció","616100.31694","0.00000","0.00000","0.04364","-1.75811","0","-0.20686","-0.42220","-0.49253","","2600","233","0.11081"
"120925","Seed, rye grass, for sowing","Semilla forrajera de ballico, para siembra.","Agricultura"," II Productos vegetales","0.79607","1116","Creció / Creció","-6993980.48087","1369433.45833","66.99940","0.58828","0.40999","0","","","","","2600","233","0.11081"
"120929","Seed, forage plants, nes","Semillas de forrajeras","Agricultura"," II Productos vegetales","-0.95907","3767","Creció / Decreció","-3807421.63661","1138667.43750","38.94598","2.95584","-0.45189","0","","","","","2600","233","0.11081"
"120930","Seed, flower","Semillas de plantas herbaceas utilizadas principalmente por sus flores","Agricultura"," II Productos vegetales","-0.40123","3062","Creció / Creció","2344135.92077","0.00000","0.00000","0.50499","0.23254","0","0.35988","0.27370","0.15583","","1985","126","0.19753"
"120991","Seed, vegetable, nes","Semillas de legumbres y hortalizas,","Agricultura"," II Productos vegetales","-0.62468","3357","Creció mucho / Creció mucho","-985039.62842","2077237.62500","8.77819","2.32250","-0.19149","0","","","","","1985","126","0.19753"
"120999","Seed, fruits and spores, nes","Las demas semillas, frutos y espora","Agricultura"," II Productos vegetales","-1.22531","4055","Decreció / Decreció","330534.77322","27523.73893","1.32893","3.00358","-0.69880","0","","","","","1985","126","0.19753"
"121010","Hop cones, not ground","Conos de lupulo sin quebrantar ni moler ni en pellets, frescos o secos","Agricultura"," II Productos vegetales","0.58524","1469","Creció / Creció","589288.32514","0.00000","0.00000","0.07626","0.30700","0","0.17330","0.23336","0.30734","","2600","233","0.11081"
"121020","Hop cones, ground, & lupulin","Conos de lupulo quebrantados, molidos o en pellets, frescos o secos","Agricultura"," II Productos vegetales","0.30081","1944","Creció mucho / Creció","4183622.42623","37224.94206","1.26300","0.26204","-0.41690","0","","","","","2600","233","0.11081"
"121120","Ginseng roots","Raices de ginseng, frescas o secas, incluso cortadas, triturados o pul","Agricultura"," II Productos vegetales","1.19942","546","Decreció / Decreció","3482620.80328","0.00000","0.00000","-0.96484","-0.75491","0","-0.70643","-0.56673","-0.32931","","2600","233","0.11081"
"121190","Plants, for pharmacy, insecticide","Las demas plantas, partes de plantas","Agricultura"," II Productos vegetales","-1.98715","4543","Creció / Decreció","10401440.21585","203702.18945","1.52329","2.91682","-1.34047","0","","","","","2600","233","0.11081"
"121210","Locust beans & seeds","Algarrobas y sus semillas, frescas o secas, incluso pulverizadas.","Agricultura"," II Productos vegetales","-0.79443","3553","Decreció / Decreció","13309.13115","0.00000","0.00000","0.63056","-1.47045","0","0.06786","-0.31854","-0.67114","","1985","126","0.19753"
"121220","Seaweeds & algae","Algas, frescas o secas, incluso pulverizadas","Agricultura"," II Productos vegetales","-0.09983","2594","Decreció mucho / Decreció mucho","-13415.14208","0.00000","0.00000","-0.28092","-0.27091","0","-0.26081","-0.25025","-0.23114","","s.d.","s.d.","0.09197"
"121291","Sugar beet","Remolacha azucarera, fresca o seca, incluso pulverizada.","Agricultura"," II Productos vegetales","0.18563","2166","Decreció / Decreció","302916.44536","0.00000","0.00000","0.24077","0.11024","0","0.20915","0.18681","0.16825","","2600","233","0.11081"
"121292","Sugar cane","Cana de azucar, fresca o seca, incluso pulverizada.","Agricultura"," II Productos vegetales","-1.77559","4459","Decreció / Decreció","29770.76503","0.00000","0.00000","1.21418","-1.79493","0","0.31338","-0.28747","-0.88736","","2600","233","0.11081"
"121299","Vegetable products, edible","Los demas productos vegetales empleados principalmente en alimentacion","Agricultura"," II Productos vegetales","-2.06241","4570","Creció / Creció","5901606.18033","5678.51851","0.11719","2.73141","-1.09261","0","1.48723","0.67393","-0.18785","","2600","233","0.11081"
"121300","Cereal straw & husks","Paja y cascabillo de cereales, en bruto, incluso picados, molidos, pre","Agricultura"," II Productos vegetales","-0.11417","2622","Creció / Creció","1785076.65301","0.19551","0.00001","0.76773","0.26424","0","0.57884","0.45923","0.32069","","2600","233","0.11081"
"121410","Lucerne (alfalfa) meal and pellets","Harina y pellets de alfalfa.","Agricultura"," II Productos vegetales","-0.46429","3139","Creció / Creció","-13303493.02186","175143.25521","9.26612","1.92497","0.02640","0","","","","","54","9","0.15719"
"121490","Forage products, roots","Los demas productos forrajeros similares","Agricultura"," II Productos vegetales","-1.02607","3849","Creció mucho / Creció","3420930.08197","3149186.83333","25.17065","1.97559","-0.67430","0","","","","","2600","233","0.11081"
"130120","Gum arabic","Goma arabiga.","Agricultura"," II Productos vegetales","-2.33279","4636","Decreció / Decreció","1795669.19399","9325.07829","0.62151","2.33832","-2.07419","0","0.98871","0.09328","-0.81508","Trayectoria productiva","s.d.","s.d.","0.11790"
"130190","Natural gum, resin","Las demas gomas, resinas, gomorresinas y balsamos","Agricultura"," II Productos vegetales","-2.26307","4624","Creció / Se mantuvo","-3992599.25137","399432.47489","20.51315","3.68054","-1.44709","0","","","","","s.d.","s.d.","0.11790"
"130211","Opium sap","Jugos y extractos de opio.","Agricultura"," II Productos vegetales","0.02850","2410","Decreció / Decreció","54913.30328","0.00000","0.00000","-0.03657","-0.69148","0","-0.16105","-0.25603","-0.31501","","s.d.","s.d.","0.11790"
"130212","Liquorice extract","Jugos y extractos de regaliz.","Agricultura"," II Productos vegetales","-0.74139","3484","Decreció / Decreció","1145189.64208","387.22680","0.04200","0.35820","-0.93847","0","-0.01109","-0.26057","-0.50020","","s.d.","s.d.","0.11790"
"130213","Hop extract","Jugos y extractos de lupulo.","Agricultura"," II Productos vegetales","1.60584","161","Creció / Creció","2726275.53005","45.04305","0.00240","-0.43884","-1.49535","0","-0.44568","-0.50192","-0.40310","","s.d.","s.d.","0.11790"
"130219","Vegetable saps & extracts","Los demas jugos y extractos vegetales.","Agricultura"," II Productos vegetales","-0.88070","3674","Creció mucho / Creció mucho","13717045.94262","110981.80910","0.79146","1.36573","-0.18786","0","0.83037","0.48501","0.10500","Trayectoria productiva","s.d.","s.d.","0.11790"
"130220","Pectic substances","Materias pecticas, pectinatos y pectatos.","Agricultura"," II Productos vegetales","0.94641","889","Creció / Se mantuvo","5170584.75956","8985.67721","0.22737","-0.30468","0.42905","0","-0.03283","0.13979","0.33827","","s.d.","s.d.","0.11790"
"130231","Agar-agar","Agar-agar","Agricultura"," II Productos vegetales","-0.68570","3428","Decreció / Decreció","1858116.47541","48.30350","0.00343","-0.98090","-0.43190","0","-0.84158","-0.74447","-0.66005","","s.d.","s.d.","0.11790"
"130232","Mucilages of locust bean, guar seeds","Mucilagos y espesativos de la algarroba o de guar, incluso modificados","Agricultura"," II Productos vegetales","-0.25255","2842","Decreció mucho / Decreció mucho","7328220.43716","17821.30808","0.31512","-0.30885","-0.69567","0","-0.38058","-0.43579","-0.46884","","s.d.","s.d.","0.11790"
"130239","Mucilages & thickeners nes","Los demas mucilagos y espesativos derivados de los vegetales, incluso","Agricultura"," II Productos vegetales","-0.80484","3564","Creció / Creció","4332238.10656","197394.92452","3.28392","-0.02717","-0.30745","0","","","","","s.d.","s.d.","0.11790"
"140110","Bamboos for plaiting","Bambu.","Agricultura"," II Productos vegetales","-1.20214","4028","Decreció / Decreció","-998235.12568","86.57377","0.01559","0.30576","-0.92490","0","-0.09116","-0.35116","-0.62501","","s.d.","s.d.","0.11790"
"140120","Rattan for plaiting","Roten","Agricultura"," II Productos vegetales","-1.96509","4538","Decreció / Decreció","223612.56011","30.02870","0.01960","-0.59039","-1.38157","0","-0.88610","-1.07351","-1.29010","","s.d.","s.d.","0.11790"
"140190","Vegetable materials nes for plaiting","Las demas materias vegetales utilizadas en cesteria","Agricultura"," II Productos vegetales","-1.36092","4191","Se mantuvo / Se mantuvo","-1361296.35246","341214.21875","122.60122","1.83311","-0.28422","0","","","","","s.d.","s.d.","0.11790"
"140420","Cotton linters","Linteres de algodon.","Agricultura"," II Productos vegetales","-1.97852","4541","Decreció / Decreció","376090.42077","17245.17347","3.42307","3.10306","-1.64909","0","","","","","1728","9","0.15062"
"140490","Vegetable products nes","Los demas productos vegetales no expresados ni comprendidos en otras m","Agricultura"," II Productos vegetales","-1.56140","4344","Creció / Creció","4470633.49454","848.08978","0.02198","2.12776","-0.93027","0","1.14724","0.50407","-0.17064","","s.d.","s.d.","0.11790"
"150100","Lard, pig & poultry fat","Manteca de cerdo; las demas grasas de cerdo y grasas de aves, fundidas","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","0.70544","1268","Creció / Creció","4175096.90710","1.89817","0.00006","0.07278","1.58777","0","0.43904","0.69792","0.91269","","1642","22","0.09596"
"150200","Bovine, sheep fats","Grasas de animales de las especies bovina, ovina o caprina, en bruto o","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.49534","3188","Creció / Decreció","-11409978.58470","0.00000","0.00000","2.58796","-1.07288","0","1.54746","0.84417","0.16976","","1642","22","0.09596"
"150300","Lard stearin, oleostearin","Estearina solar, aceite de manteca de cerdo, oleoestearina, oleomargar","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.42055","3092","Decreció / Decreció","265763.78415","1.17364","0.00025","0.78364","-0.80987","0","0.34452","0.04529","-0.23449","","1728","9","0.15062"
"150410","Fish-liver oils","Aceites de higado de pescado y sus fracciones, incluso refinados, pero","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.94807","3751","Creció / Se mantuvo","1082630.53005","0.00000","0.00000","0.99395","-0.64832","0","0.47129","0.12785","-0.23058","","1728","9","0.15062"
"150420","Fish oils except liver","Aceites y grasas de pescado y sus fracciones, excepto los aceites de h","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.70000","4423","Creció / Creció","7480108.58197","4.33383","0.00005","1.53817","-2.07154","0","0.49241","-0.21096","-0.89574","","1728","9","0.15062"
"150430","Marine mammal fats, oils","Grasas y aceites de mamiferos marinos y sus fracciones, incluso refina","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.49341","3186","Decreció / Decreció","39849.03825","0.00000","0.00000","0.85402","-0.35935","0","0.47661","0.22723","-0.02885","","1728","9","0.15062"
"150590","Wool grease derivatives, lanolin","Las demas sustancias grasas derivadas, incluida la lanolina.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.16132","2707","Decreció / Decreció","-980489.96995","11.79506","0.00126","1.22501","-0.17845","0","0.80568","0.52585","0.24687","","1642","22","0.09596"
"150600","Animal fats, oils nes","Las demas grasas y aceites animales, y sus fracciones, incluso refinad","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","0.71228","1257","Decreció / Decreció","2541414.02459","0.03203","0.00000","-0.22325","0.53785","0","0.02252","0.18346","0.35313","","1728","9","0.15062"
"150710","Soya-bean oil, crude","Aceite de soja en bruto, incluso desgomado.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.82219","3597","Decreció mucho / Decreció mucho","-3024672709.82240","5462.50000","0.01525","2.54587","-1.44349","0","1.41119","0.64438","-0.09136","","1728","9","0.15062"
"150790","Refined soya-bean oil","Los demas aceites de soja y sus fracciones, incluso refinados, pero si","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.37353","4205","Decreció / Decreció","-69546854.77049","0.00000","0.00000","2.67258","-1.09832","0","1.51379","0.74585","-0.03585","","1728","9","0.15062"
"150810","Ground-nut oil, crude","Aceite de cacahuate o mani, en bruto.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-2.28163","4627","Creció / Creció","-96423347.56011","0.00000","0.00000","3.74647","-2.78045","0","1.83828","0.55783","-0.69767","","1728","9","0.15062"
"150890","Refined ground-nut oil","Los demas aceites de cacahuate o mani y sus fracciones, incluso refina","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.00665","3828","Creció / Creció","419439.26776","0.00000","0.00000","0.44047","-0.46738","0","0.11419","-0.09434","-0.32984","","1728","9","0.15062"
"150910","Olive oil, virgin","Aceite de oliva, virgen.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.03947","3870","Creció mucho / Decreció","-30765135.00273","0.00000","0.00000","1.18382","-1.01160","0","0.52241","0.08193","-0.35994","","1728","9","0.15062"
"150990","Olive oil, refined","Los demas aceites de oliva y sus fracciones, incluso refinado, pero si","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.00895","3834","Creció / Decreció","5750188.88251","0.00000","0.00000","0.29409","-1.20534","0","-0.13610","-0.42617","-0.70641","","1728","9","0.15062"
"151000","Olive oil, blends","Los demas aceites obtenidos exclusivamente de la aceituna, y sus fracc","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.01886","3843","Creció / Creció","3987854.05464","0.00000","0.00000","0.23728","-0.95902","0","-0.12760","-0.36985","-0.61509","","1728","9","0.15062"
"151110","Palm oil, crude","Aceite de palma, en bruto.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-2.31829","4633","Decreció mucho / Decreció mucho","59791130.74317","0.00000","0.00000","1.07834","-2.20669","0","0.08167","-0.58091","-1.24908","","1728","9","0.15062"
"151190","Palm oil, simply refined","Los demas aceites de palma y sus fracciones.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.88609","4510","Decreció mucho / Decreció mucho","159612493.57923","0.00000","0.00000","1.02679","-2.05134","0","0.11987","-0.48749","-1.08659","","1728","9","0.15062"
"151211","Sunflower-seed or safflower oil, crude","Aceite de girasol o de cartamo, y sus fracciones en bruto","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.05281","3885","Creció mucho / Creció mucho","-349663214.77049","0.00000","0.00000","2.73667","-1.42614","0","1.52516","0.71127","-0.08396","","1728","9","0.15062"
"151219","Sunflower, safflower oil, simply refined","Los demas aceites de girasol o de cartamo y sus fracciones","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.84293","3625","Creció / Decreció","-95533164.42076","0.00000","0.00000","1.85922","-0.31003","0","1.15515","0.69466","0.20752","","1728","9","0.15062"
"151221","Cotton-seed oil, crude","Aceite de algodon y sus fracciones, en bruto, incluso sin el gosipol.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.56030","4342","Decreció / Decreció","152210.43169","0.00000","0.00000","1.78950","-1.54679","0","0.78726","0.11933","-0.54928","","1728","9","0.15062"
"151229","Cotton-seed, simply refined","Los demas aceites de algodon y sus fracciones","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-1.17697","4009","Se mantuvo / Se mantuvo","-5974882.97541","0.00000","0.00000","2.40418","-0.89589","0","1.38605","0.71198","0.02386","","1728","9","0.15062"
"151311","Coconut oil, crude","Aceite de coco y sus fracciones, en bruto.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-2.26617","4625","Decreció mucho / Decreció","8445733.78415","0.00000","0.00000","-0.57948","-2.84899","0","-1.20205","-1.62681","-2.02243","","1728","9","0.15062"
"151319","Coconut oil, simply refined","Los demas acietes de cocos y sus fracciones.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.38816","3044","Decreció / Decreció","9621949.71858","0.00000","0.00000","-0.38576","-1.87109","0","-0.68307","-0.90599","-1.05476","","1728","9","0.15062"
"151321","Palm kernel & babassu oil, crude","Aceites de palmiste o de babasu y sus fracciones, en bruto.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-2.56219","4649","Decreció / Decreció","8638163.33333","0.00000","0.00000","1.44567","-2.48455","0","0.25884","-0.53109","-1.32489","","1728","9","0.15062"
"151329","Palm kernel & babassu oil, simply refined","Los demas aceites de palmiste o de babasu, y sus fracciones","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-0.68057","3420","Decreció / Decreció","15353874.51366","0.00000","0.00000","-0.67694","-2.08202","0","-0.95832","-1.16926","-1.31013","","1728","9","0.15062"
