"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_san_juan","vcr_san_juan","compatibilidad_con_san_juan","valor_estrategico_para_san_juan","indice_recuperacion_de_posiciones_san_juan","indice_oportunidades_cercanas_san_juan","indice_objetivos_factibles_san_juan","indice_apuestas_ambiciosas_san_juan","top_20_criterios_san_juan","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","0.00000","0.00000","1.19981","-0.57633","0","0.71146","0.37848","0.06774","","235","25","0.10050"
"284330","Gold compounds","Compuestos de oro","Químicos"," VI Productos químicos y aliados","0.40803","1765","Creció mucho / Creció","8542009.00000","0.00000","0.00000","-0.74534","0.34201","0","-0.41253","-0.19176","0.03231","","s.d.","s.d.","0.14976"
"284390","Precious metal compounds, nes","Los demas compuestos; amalgamas de metales preciosos","Químicos"," VI Productos químicos y aliados","1.00765","798","Creció mucho / Creció","18192397.16393","0.00000","0.00000","-0.61708","0.05774","0","-0.31964","-0.13718","0.09277","","s.d.","s.d.","0.14976"
"284410","Natural uranium","Uranio natural y sus compuestos; aleaciones y prod. que contengan uran","Químicos"," VI Productos químicos y aliados","-0.62497","3359","Decreció mucho / Decreció mucho","22875709.09290","0.00000","0.00000","1.94275","-2.46858","0","0.80371","0.01363","-0.68428","","0","0","0.20112"
"284420","Uranium (enriched), plutonium","Uranio enriquecido en u235 y sus compuestos; plutonio y sus compuestos","Químicos"," VI Productos químicos y aliados","0.12300","2273","Decreció mucho / Decreció mucho","33666784.50820","0.00000","0.00000","-0.21907","-0.57547","0","-0.25615","-0.29250","-0.29393","","0","0","0.20112"
"284430","Uranium (depleted), thorium","Uranio empobrecido en u235 y sus compuestos; torio y sus compuestos; a","Químicos"," VI Productos químicos y aliados","1.28228","442","Se mantuvo / Se mantuvo","587908.18852","0.00000","0.00000","-0.28609","0.52183","0","0.03233","0.23193","0.46956","","0","0","0.20112"
"284440","Radioactives, nes","Elementos e isotopos y compuestos radiactivos; excepto de las partidas","Químicos"," VI Productos químicos y aliados","0.44160","1711","Creció / Creció","6244651.90437","0.00000","0.00000","0.62958","-0.32752","0","0.41936","0.26640","0.15189","","0","0","0.20112"
"284450","Spent nuclear reactor fuel","Cartuchos agotados (irradiados) de reactores nucleares.","Químicos"," VI Productos químicos y aliados","-0.87607","3665","Se mantuvo / Se mantuvo","65739.12568","0.00000","0.00000","1.22929","-2.25303","0","0.32229","-0.30532","-0.86409","","78","9","0.11102"
"284510","Heavy water","Agua pesada (oxido de deuterio).","Químicos"," VI Productos químicos y aliados","0.80673","1100","Creció / Creció","389270.27596","0.00000","0.00000","0.62610","-1.36704","0","0.24553","-0.04441","-0.22566","","s.d.","s.d.","0.14976"
"284590","Isotopes, nes","Los demas isotopos, sus compuestos inorganicos u organicos.","Químicos"," VI Productos químicos y aliados","1.39449","318","Creció / Creció","2730003.06831","0.00000","0.00000","-0.20613","0.15051","0","0.02526","0.15879","0.35451","","s.d.","s.d.","0.14976"
"284610","Cerium compounds","Compuestos de cerio.","Químicos"," VI Productos químicos y aliados","1.35560","356","Decreció / Decreció","1549914.01366","0.00000","0.00000","-1.64459","-0.02667","0","-1.02099","-0.62829","-0.16648","","s.d.","s.d.","0.14976"
"284690","Compounds of rare-earths","Los demas compuestos inorganicos u organicos, de los metales tierras r","Químicos"," VI Productos químicos y aliados","1.15279","596","Creció / Creció","5974367.69126","0.00000","0.00000","-1.76205","-0.14925","0","-1.14800","-0.76034","-0.30758","","s.d.","s.d.","0.14976"
"284700","Hydrogen peroxide","Peroxido de hidrogeno (agua oxigenada), incluso solidificada con urea","Químicos"," VI Productos químicos y aliados","0.28158","1978","Creció / Creció","4225166.39617","0.00000","0.00000","0.19712","0.46588","0","0.25932","0.30385","0.33918","","s.d.","s.d.","0.14976"
"284890","Phosphides","Fósfuros","Químicos"," VI Productos químicos y aliados","0.82859","1061","Decreció / Decreció","11941.33607","0.00000","0.00000","-1.06605","-0.85195","0","-0.83377","-0.70692","-0.49604","","s.d.","s.d.","0.14976"
"284910","Calcium carbide","Carburo de calcio","Químicos"," VI Productos químicos y aliados","0.01850","2424","Decreció / Decreció","-1468358.69945","3381327.33333","178.35945","0.61919","0.00959","0","","","","","s.d.","s.d.","0.14976"
"284920","Silicon carbide","Carburos de silicio.","Químicos"," VI Productos químicos y aliados","-0.23053","2815","Decreció / Decreció","5175795.62022","0.00000","0.00000","-0.64425","-0.54533","0","-0.58310","-0.54757","-0.49631","","s.d.","s.d.","0.14976"
"284990","Carbides, nes","Los demas carburos, aunque no sean de constitucion quimica definida.","Químicos"," VI Productos químicos y aliados","1.25549","467","Creció / Creció","5696719.86339","0.00000","0.00000","-1.16050","-0.49099","0","-0.78500","-0.56377","-0.25522","","s.d.","s.d.","0.14976"
"285000","Hydrides, nitrides, azides, silicides, borides","Hidruros, nitruros, aziduros (azidas), siliciuros y boruros, aunque no","Químicos"," VI Productos químicos y aliados","1.08506","676","Creció / Creció","3953977.64208","0.91661","0.00002","-1.48593","-0.30148","0","-0.99194","-0.68572","-0.31018","","s.d.","s.d.","0.14976"
"285100","Inorganic compounds, nes","Los demas compuestos inorganicos (incluida el agua destilada, de condu","Químicos"," VI Productos químicos y aliados","1.70732","108","Creció mucho / Creció mucho","17584204.10383","0.00000","0.00000","-2.01134","-0.72279","0","-1.38177","-1.00255","-0.50183","","s.d.","s.d.","0.14976"
"290110","Saturated acyclic hydrocarbons","Hidrocarburos aciclicos, saturados.","Químicos"," VI Productos químicos y aliados","0.40624","1766","Creció mucho / Creció mucho","25684835.38525","0.00000","0.00000","-0.07900","-1.16563","0","-0.24780","-0.38653","-0.44667","","s.d.","s.d.","0.14976"
"290121","Ethylene","Etileno.","Químicos"," VI Productos químicos y aliados","0.35028","1863","Creció mucho / Decreció","46202967.97268","0.00000","0.00000","-0.75365","0.32724","0","-0.42708","-0.20975","0.00873","","s.d.","s.d.","0.14976"
"290122","Propene","Propeno (propileno).","Químicos"," VI Productos químicos y aliados","0.50193","1626","Decreció mucho / Decreció mucho","44080388.59836","0.00000","0.00000","0.55638","0.87034","0","0.61373","0.65810","0.68405","","s.d.","s.d.","0.14976"
"290123","Butene and isomers","Buteno (butileno) y sus isomeros.","Químicos"," VI Productos químicos y aliados","0.80480","1105","Decreció / Decreció","5211440.41530","0.00000","0.00000","-0.71069","0.27372","0","-0.36226","-0.13883","0.11116","","s.d.","s.d.","0.14976"
"290124","Buta-1, 3-diene and isoprene","Buta-1,3-dieno e isopreno.","Químicos"," VI Productos químicos y aliados","0.50553","1621","Decreció / Decreció","18251535.10656","0.00000","0.00000","-0.45433","0.45362","0","-0.17675","0.00743","0.19422","","s.d.","s.d.","0.14976"
"290129","Unsaturated acyclic hydrocarbons, nes","Los demas hidrocarburos aciclicos no saturados.","Químicos"," VI Productos químicos y aliados","0.24172","2045","Decreció / Decreció","14318710.81967","40.77516","0.00026","0.71609","-0.94176","0","0.33708","0.06469","-0.14854","","s.d.","s.d.","0.14976"
"290211","Cyclohexane","Ciclohexano.","Químicos"," VI Productos químicos y aliados","0.84473","1037","Decreció mucho / Decreció mucho","893342.10383","0.00000","0.00000","-0.17379","0.50313","0","0.06344","0.21591","0.38545","","s.d.","s.d.","0.14976"
"290219","Cyclanes, cyclenes and cycloterpenes nes","Los demas hidrocarburos ciclanicos, ciclenicos o cicloterpenicos.","Químicos"," VI Productos químicos y aliados","1.29221","430","Creció / Decreció","6954498.59563","0.00000","0.00000","-0.74501","0.88453","0","-0.21538","0.13091","0.49759","","s.d.","s.d.","0.14976"
"290220","Benzene","Benceno.","Químicos"," VI Productos químicos y aliados","0.53587","1562","Decreció mucho / Decreció mucho","47764998.32787","0.00000","0.00000","-0.45168","0.23708","0","-0.21518","-0.06248","0.10515","","s.d.","s.d.","0.14976"
"290230","Toluene","Tolueno (metilbenceno)","Químicos"," VI Productos químicos y aliados","0.55849","1530","Decreció mucho / Decreció mucho","10501358.23224","0.00000","0.00000","-0.26312","-0.21445","0","-0.17123","-0.12284","-0.03582","","s.d.","s.d.","0.14976"
"290241","O-xylene","O-xileno.","Químicos"," VI Productos químicos y aliados","0.83860","1048","Decreció / Decreció","3701346.70492","0.00000","0.00000","-0.67181","0.00224","0","-0.38596","-0.20933","0.00912","","s.d.","s.d.","0.14976"
"290242","M-xylene","M-xileno.","Químicos"," VI Productos químicos y aliados","0.35143","1860","Decreció / Decreció","1401837.09836","0.00000","0.00000","-0.75124","-1.24916","0","-0.74055","-0.76011","-0.69963","","s.d.","s.d.","0.14976"
"290243","P-xylene","P-xileno.","Químicos"," VI Productos químicos y aliados","0.31359","1926","Creció mucho / Creció mucho","132610842.73224","0.00000","0.00000","-1.00039","-1.01746","0","-0.87240","-0.80927","-0.67957","","s.d.","s.d.","0.14976"
"290244","Mixed xylene isomers","Mezclas de isomeros del xileno.","Químicos"," VI Productos químicos y aliados","-0.05485","2532","Decreció mucho / Decreció mucho","-596635.33607","0.00000","0.00000","0.48772","-0.31036","0","0.27385","0.12701","-0.00706","","s.d.","s.d.","0.14976"
"290250","Styrene","Estireno.","Químicos"," VI Productos químicos y aliados","0.73676","1221","Decreció mucho / Decreció mucho","61129078.09836","0.00000","0.00000","-0.42489","-0.23802","0","-0.27135","-0.18524","-0.05039","","s.d.","s.d.","0.14976"
"290260","Ethylbenzene","Etilbenceno.","Químicos"," VI Productos químicos y aliados","1.87457","65","Creció / Creció","3133837.26230","0.00000","0.00000","-0.82468","-1.81475","0","-0.75277","-0.76632","-0.59540","","s.d.","s.d.","0.14976"
"290270","Cumene","Cumeno.","Químicos"," VI Productos químicos y aliados","1.56198","194","Decreció mucho / Decreció mucho","9600643.00546","0.00000","0.00000","-1.06846","-1.34833","0","-0.86139","-0.77185","-0.53679","","s.d.","s.d.","0.14976"
"290290","Cyclic hydrocarbons, nes","Los demas ciclanicos, ciclenicos o cicloterpenicos.","Químicos"," VI Productos químicos y aliados","0.36630","1832","Decreció / Decreció","7415510.37978","0.00000","0.00000","-0.77427","0.67681","0","-0.37000","-0.09531","0.16386","","s.d.","s.d.","0.14976"
"290311","Chloromethane and chloroethane","Clorometano (cloruro de metilo) y cloroetano (cloruro de etilo).","Químicos"," VI Productos químicos y aliados","2.04027","31","Se mantuvo / Decreció","621394.72951","0.00000","0.00000","-1.28547","-2.44960","0","-1.18572","-1.19405","-0.97789","","s.d.","s.d.","0.14976"
"290312","Methylene chloride","Diclorometano (cloruro de metileno)","Químicos"," VI Productos químicos y aliados","1.34483","365","Creció / Se mantuvo","1587967.37158","0.00000","0.00000","-1.45867","0.41870","0","-0.80284","-0.38106","0.08702","","s.d.","s.d.","0.14976"
"290313","Chloroform","Cloroformo (triclorometano).","Químicos"," VI Productos químicos y aliados","1.68935","122","Decreció / Decreció","478558.23224","0.00000","0.00000","-0.89513","-0.40153","0","-0.53796","-0.33470","-0.02689","","s.d.","s.d.","0.14976"
"290314","Carbon tetrachloride","Tetracloruro de carbono.","Químicos"," VI Productos químicos y aliados","1.80786","77","Se mantuvo / Se mantuvo","39987.16120","0.00000","0.00000","-0.73344","-1.76551","0","-0.68572","-0.71347","-0.56255","","s.d.","s.d.","0.14976"
"290315","Ethylene dichloride","1,2-dicloroetano (dicloruro de etileno)","Químicos"," VI Productos químicos y aliados","0.85644","1011","Creció / Creció","7941661.57650","0.00000","0.00000","-1.63705","-0.93861","0","-1.24801","-1.01857","-0.69938","","s.d.","s.d.","0.14976"
"290319","Chlorinated derivs saturated acyclic hydrocarbons","Los demas derivados clorados saturados de los hidrocarburos aciclicos.","Químicos"," VI Productos químicos y aliados","0.57207","1495","Decreció / Decreció","614817.36066","0.00000","0.00000","-1.38885","0.29552","0","-0.85589","-0.50519","-0.14066","","s.d.","s.d.","0.14976"
"290321","Chloroethylene","Cloruro de vinilo (cloroetileno).","Químicos"," VI Productos químicos y aliados","0.63412","1387","Creció mucho / Creció","17231588.66667","0.00000","0.00000","-1.23366","-0.96813","0","-0.99378","-0.86056","-0.64723","","s.d.","s.d.","0.14976"
"290322","Trichloroethylene","Tricloroetileno.","Químicos"," VI Productos químicos y aliados","0.61999","1421","Creció / Se mantuvo","510781.54098","0.00000","0.00000","-0.75981","-0.19326","0","-0.50852","-0.35455","-0.15991","","s.d.","s.d.","0.14976"
"290323","Perchloroethylene","Tetracloroetileno (percloroetileno)","Químicos"," VI Productos químicos y aliados","1.61923","150","Decreció / Decreció","860973.11475","0.00000","0.00000","-0.96400","-0.05979","0","-0.52483","-0.26004","0.08870","","s.d.","s.d.","0.14976"
"290329","Chlorinated derivs unsaturated acyclic hydrocarbons","Los demas derivados clorados no saturados de los hidrocarburos aciclic","Químicos"," VI Productos químicos y aliados","1.14583","602","Creció / Creció","1073532.01093","0.00000","0.00000","-0.41870","1.29780","0","0.08105","0.41675","0.74486","","s.d.","s.d.","0.14976"
"290330","Fluor-/brom-/iodin-ated derivs of acyclic hydrocarbon","Derivados fluorados, bromados y yodados, de los hidrocarburos aciclico","Químicos"," VI Productos químicos y aliados","1.65896","131","Creció mucho / Creció mucho","23100806.16940","0.00000","0.00000","-1.41102","0.11874","0","-0.79807","-0.41511","0.04486","","s.d.","s.d.","0.14976"
"290340","Multi-halogen derivs of acyclic hydrocarbons","Derivados multialógenos de hidrocarburos acíclicos","Químicos"," VI Productos químicos y aliados","0.95084","880","Creció / Creció","5574463.56284","0.00000","0.00000","-1.08843","0.61937","0","-0.54295","-0.18481","0.18990","","s.d.","s.d.","0.14976"
"290351","1,2,3,4,5,6-hexachlorocyclohexane","1,2,3,4,5,6-hexaclorociclohexano.","Químicos"," VI Productos químicos y aliados","0.14857","2233","Se mantuvo / Se mantuvo","7739.42623","0.00000","0.00000","0.07292","0.61356","0","0.18861","0.27349","0.33512","","s.d.","s.d.","0.14976"
"290359","Halogenated hydrocarbon","Los demas derivados halogenados de los hidrocarburos ciclanicos, cicle","Químicos"," VI Productos químicos y aliados","1.20327","543","Decreció / Decreció","1158486.85792","0.00000","0.00000","-1.32321","0.05186","0","-0.79555","-0.46296","-0.07281","","s.d.","s.d.","0.14976"
"290361","Chlorobenzene","Clorobenceno, o-diclobenceno y p-diclorobenceno.","Químicos"," VI Productos químicos y aliados","0.88032","979","Decreció / Decreció","1318704.42896","0.00000","0.00000","-1.86392","-0.87273","0","-1.39126","-1.10537","-0.73182","","s.d.","s.d.","0.14976"
"290362","Hexachlorobenzene and DDT","Hexaclorobenceno y ddt (1,1,1-tricloro-2,2-bis(p-clorofenil)etano).","Químicos"," VI Productos químicos y aliados","-0.14901","2679","Creció / Se mantuvo","47152.51639","0.00000","0.00000","-0.13927","-2.32819","0","-0.57802","-0.90685","-1.12671","","s.d.","s.d.","0.14976"
"290369","Halogen derivs of aromatic hydrcarbons, nes","Los demas derivados halogenados de los hidrocarburos aromaticos","Químicos"," VI Productos químicos y aliados","1.66447","129","Creció / Decreció","5945583.81148","0.00000","0.00000","-1.75719","0.25744","0","-1.01210","-0.53882","0.00481","","s.d.","s.d.","0.14976"
"290410","Sulphonated hydrocarbons, salts and ethyl esters","Derivados solamente sulfonados, sus sales y sus esteres etilicos.","Químicos"," VI Productos químicos y aliados","-0.18407","2743","Decreció / Decreció","3244774.27322","0.00000","0.00000","0.38181","0.46114","0","0.34109","0.32469","0.27604","","s.d.","s.d.","0.14976"
"290420","Nitrated, nitrosated hydrocarbons","Derivados solamente nitrados o solamente nitrosados.","Químicos"," VI Productos químicos y aliados","0.52780","1574","Creció / Creció","2052864.36066","0.00000","0.00000","-0.48329","0.67653","0","-0.15022","0.07431","0.29140","","s.d.","s.d.","0.14976"
"290490","Hydrocarbon derivs, mixed sulpho/nitro/nitroso groups","Los demas derivados sulfonados, nitrados o nitrosados de los hidrocarb","Químicos"," VI Productos químicos y aliados","-0.71595","3461","Creció mucho / Creció mucho","5185425.13115","0.00000","0.00000","-1.72271","-2.03211","0","-1.68391","-1.67998","-1.61025","","s.d.","s.d.","0.14976"
"290511","Methyl alcohol","Alcohol metilico (metanol)","Químicos"," VI Productos químicos y aliados","-1.28102","4112","Creció mucho / Creció mucho","38929730.32240","0.00000","0.00000","1.98557","-2.17176","0","0.82745","0.04052","-0.70187","","s.d.","s.d.","0.14976"
"290512","Propyl alcohol","Propan-1-01(alcohol propilico) y propan-2-01 (alcohol isopropilico).","Químicos"," VI Productos químicos y aliados","0.90509","945","Creció / Creció","8377441.75683","1.41810","0.00001","0.07507","0.40162","0","0.22338","0.31386","0.42952","","s.d.","s.d.","0.14976"
"290513","N-butyl alcohol","Butan-1-ol (alcohol n-butilico)","Químicos"," VI Productos químicos y aliados","0.49898","1632","Decreció mucho / Decreció","3564461.83060","0.00000","0.00000","-0.47752","-0.90123","0","-0.46461","-0.47934","-0.42406","","s.d.","s.d.","0.14976"
"290514","Butanols, nes","Los demas butanoles.","Químicos"," VI Productos químicos y aliados","0.54279","1550","Decreció / Decreció","2523177.57650","1.76345","0.00006","-0.38144","0.98621","0","-0.01549","0.23587","0.46506","","s.d.","s.d.","0.14976"
"290516","Octanol, isomers","Octanol (alcohol octilico) y sus isomeros","Químicos"," VI Productos químicos y aliados","1.27448","452","Decreció mucho / Decreció mucho","8010313.54645","0.00000","0.00000","-1.34090","0.68984","0","-0.67321","-0.23783","0.22678","","s.d.","s.d.","0.14976"
"290517","Decan-1-ols","Dodecan-1-ol (alcohol laurico), hexadecan-1-ol(alcohol cetilico) y oct","Químicos"," VI Productos químicos y aliados","-0.03878","2512","Decreció / Decreció","2978514.68306","5.63859","0.00017","-0.89594","-0.72190","0","-0.77542","-0.70645","-0.60333","","s.d.","s.d.","0.14976"
"290519","Saturated monohydric acyclic alcohols, nes","Los demas monoalcoholes saturados.","Químicos"," VI Productos químicos y aliados","0.07795","2328","Decreció / Decreció","-8130423.38798","0.00000","0.00000","-0.59786","-1.14898","0","-0.64051","-0.68939","-0.67692","","s.d.","s.d.","0.14976"
"290522","Acyclic terpene alcohols","Alcoholes terpenicos aciclicos.","Químicos"," VI Productos químicos y aliados","0.79473","1121","Creció / Creció","2966099.73770","0.00000","0.00000","-0.64087","0.85045","0","-0.19905","0.09643","0.38913","","s.d.","s.d.","0.14976"
"290529","Unsaturated monohydric acyclic alcohols, nes","Los demas monoalcoholes no saturados","Químicos"," VI Productos químicos y aliados","1.94988","52","Creció / Decreció","2434701.74317","0.00000","0.00000","-1.81186","-1.18422","0","-1.31016","-1.02793","-0.58899","","s.d.","s.d.","0.14976"
"290531","Ethanediol","Etilenglicos (atanodiol).","Químicos"," VI Productos químicos y aliados","-0.05314","2530","Decreció mucho / Decreció mucho","59835424.66667","0.00000","0.00000","-0.72662","-2.50463","0","-1.01487","-1.24790","-1.35835","","s.d.","s.d.","0.14976"
"290532","Propylene glycol","Propilenglicol (propan-1,2-diol)","Químicos"," VI Productos químicos y aliados","0.94974","881","Decreció / Decreció","9296492.81148","0.03743","0.00000","-0.49852","0.44026","0","-0.16594","0.04729","0.28600","","s.d.","s.d.","0.14976"
"290539","Diols, nes","Los demas dioles.","Químicos"," VI Productos químicos y aliados","2.09002","26","Creció / Creció","10950009.19945","4.39481","0.00003","-1.67842","0.12973","0","-0.93995","-0.48030","0.07735","","s.d.","s.d.","0.14976"
"290541","Trimethylolpropane","2-etil-2-(hidroximetil)propan-1,3-diol (trimetilolpropano).","Químicos"," VI Productos químicos y aliados","1.94188","54","Creció / Se mantuvo","1408650.68306","0.00000","0.00000","-1.83765","-0.05845","0","-1.10386","-0.64800","-0.09213","","s.d.","s.d.","0.14976"
"290542","Pentaerythritol","Pentaeritritol","Químicos"," VI Productos químicos y aliados","0.67140","1329","Creció / Creció","2499804.26776","0.00000","0.00000","-1.07720","-0.37853","0","-0.76261","-0.57038","-0.32565","","s.d.","s.d.","0.14976"
"290543","Mannitol","Manitol.","Químicos"," VI Productos químicos y aliados","1.04779","738","Creció / Creció","1102536.84426","0.00309","0.00000","0.07103","-1.46992","0","-0.13948","-0.32179","-0.37821","","s.d.","s.d.","0.14976"
"290544","D-glucitol (sorbitol)","D-glucitol (sorbitol).","Químicos"," VI Productos químicos y aliados","0.43601","1722","Creció / Creció","2326538.85792","18.15982","0.00057","-1.31823","-0.73018","0","-1.02520","-0.84928","-0.61505","","s.d.","s.d.","0.14976"
"290549","Polyhydric acyclic alcohols, nes","Los demas polialcoholes.","Químicos"," VI Productos químicos y aliados","0.83061","1056","Creció / Creció","2941360.24590","30.03034","0.00083","-0.78881","-0.25694","0","-0.52049","-0.35974","-0.14461","","s.d.","s.d.","0.14976"
"290550","Derivatives of acyclic alcohols","Derivados halogenados, sulfonados, nitrados o nitrosados de alcoholes","Químicos"," VI Productos químicos y aliados","1.00817","796","Creció / Decreció","1457117.73224","0.00000","0.00000","-0.91430","0.00078","0","-0.53903","-0.30565","-0.02189","","s.d.","s.d.","0.14976"
"290611","Menthol","Mentol","Químicos"," VI Productos químicos y aliados","0.58791","1462","Creció mucho / Creció","6000753.61202","0.00000","0.00000","-1.66356","-0.09393","0","-1.12449","-0.77647","-0.39436","","s.d.","s.d.","0.14976"
"290612","Cyclohexanols","Ciclohexanol, metilciclohexanoles y dimetilciclohexanoles.","Químicos"," VI Productos químicos y aliados","0.58968","1459","Decreció / Decreció","806529.49454","0.00000","0.00000","-1.38704","-2.11642","0","-1.33524","-1.34581","-1.22108","","s.d.","s.d.","0.14976"
"290613","Sterols and inositols","Esteroles e inositoles.","Químicos"," VI Productos químicos y aliados","1.05957","716","Creció / Creció","1289236.35519","0.27253","0.00001","-0.89041","0.65389","0","-0.38655","-0.05741","0.29202","","s.d.","s.d.","0.14976"
"290619","Cyclic alcohols, nes","Los demas alcoholes ciclanicos, ciclenicos o cicloterpenicos.","Químicos"," VI Productos químicos y aliados","0.62653","1408","Decreció / Decreció","3109992.29508","0.00000","0.00000","0.15871","1.12666","0","0.39908","0.56767","0.71124","","s.d.","s.d.","0.14976"
"290621","Benzyl alcohol","Alcohol bencilico.","Químicos"," VI Productos químicos y aliados","0.97233","854","Creció / Se mantuvo","1247372.21585","0.00000","0.00000","-1.72476","-0.67739","0","-1.24558","-0.95362","-0.57917","","s.d.","s.d.","0.14976"
"290629","Aromatic alcohols, nes","Los demas alcoholes aromaticos.","Químicos"," VI Productos químicos y aliados","0.53881","1558","Creció / Creció","2494260.43716","6.57050","0.00024","-1.88258","-0.87504","0","-1.43894","-1.16673","-0.82384","","s.d.","s.d.","0.14976"
"290711","Phenol, salts","Fenol (hidroxibenceno) y sus sales.","Químicos"," VI Productos químicos y aliados","0.64611","1375","Decreció / Decreció","15721990.74317","0.00000","0.00000","-0.29604","0.61141","0","-0.02033","0.16289","0.34785","","s.d.","s.d.","0.14976"
"290712","Cresols, salts","Cresoles y sus sales.","Químicos"," VI Productos químicos y aliados","1.22555","504","Decreció / Decreció","1429074.99180","0.00000","0.00000","-0.97819","-0.99570","0","-0.76131","-0.65376","-0.43513","","s.d.","s.d.","0.14976"
"290713","Oct-, nonylphenol, isomers, salts","Octilfenol, nonilfenol y sus isomeros; sales de estos productos.","Químicos"," VI Productos químicos y aliados","1.17343","570","Decreció / Decreció","846414.62022","0.00000","0.00000","-1.57458","-0.14298","0","-1.01346","-0.66132","-0.24336","","s.d.","s.d.","0.14976"
"290715","Naphthols, salts","Naftoles y sus sales.","Químicos"," VI Productos químicos y aliados","-0.09561","2588","Decreció / Decreció","609492.15847","0.00000","0.00000","-2.11943","-2.16033","0","-1.92523","-1.83017","-1.63188","","s.d.","s.d.","0.14976"
"290719","Monophenols, nes","Los demas monofenoles.","Químicos"," VI Productos químicos y aliados","1.56124","196","Creció / Creció","4501033.51093","0.34445","0.00001","-0.64827","1.17426","0","-0.06281","0.32104","0.72425","","s.d.","s.d.","0.14976"
"290721","Resorcinol, salts","Resorcinol y sus sales.","Químicos"," VI Productos químicos y aliados","1.08045","683","Creció / Creció","1739067.57377","0.00000","0.00000","-2.28162","-1.34601","0","-1.75829","-1.44985","-1.02008","","s.d.","s.d.","0.14976"
"290722","Quinol, salts","Hidroquinona y sus sales.","Químicos"," VI Productos químicos y aliados","1.43594","286","Se mantuvo / Decreció","1426901.93989","0.00000","0.00000","-0.59778","0.17366","0","-0.24012","-0.02272","0.25780","","s.d.","s.d.","0.14976"
"290723","Bisphenol salts","4,4-isopropilidendifenol (bisfenol a, difenilolpropano) y sus sales.","Químicos"," VI Productos químicos y aliados","1.63696","139","Creció / Decreció","8995269.67760","0.00000","0.00000","-1.32572","-0.85725","0","-0.93576","-0.71736","-0.37424","","s.d.","s.d.","0.14976"
"290729","Polyphenols, nes","Los demas polifenoles.","Químicos"," VI Productos químicos y aliados","1.16351","578","Creció / Se mantuvo","3060477.65574","0.00000","0.00000","-0.82196","0.77338","0","-0.30434","0.03423","0.39231","","s.d.","s.d.","0.14976"
"290810","Halogen derivs of phenols","Derivados solamente halogenados y sus sales","Químicos"," VI Productos químicos y aliados","0.70673","1265","Creció / Creció","2940140.16120","0.00000","0.00000","-0.46092","-1.02942","0","-0.45785","-0.48474","-0.42483","","s.d.","s.d.","0.14976"
"290890","Derivs of phenols, nes","Los demas derivados halogenados, sulfonados, nitrados o nitrosados, de","Químicos"," VI Productos químicos y aliados","0.90275","948","Decreció / Decreció","812610.90984","0.00000","0.00000","-0.73378","0.61081","0","-0.30121","-0.01770","0.28042","","s.d.","s.d.","0.14976"
"290911","Diethyl ether","Eter dietilico (oxido de dietilo).","Químicos"," VI Productos químicos y aliados","0.91467","929","Creció / Se mantuvo","158781.00820","0.00000","0.00000","-0.60821","0.08274","0","-0.31773","-0.13794","0.08344","","s.d.","s.d.","0.14976"
"290919","Acyclic ethers, nes","Los demas eteres aciclicos y sus derivados halogenos., sulfonados., ni","Químicos"," VI Productos químicos y aliados","0.78619","1135","Decreció mucho / Decreció mucho","21273130.30055","12.16751","0.00003","-0.52524","-0.85539","0","-0.46013","-0.44408","-0.34595","","s.d.","s.d.","0.14976"
"290920","Cyclanic, cyclenic, or cycloterpenic ethers","Eteres ciclanicos, ciclenicos, cicloterpenicos y sus derivados halogen","Químicos"," VI Productos químicos y aliados","1.42496","297","Creció / Creció","705473.06557","0.00000","0.00000","-1.04041","0.36571","0","-0.51265","-0.17846","0.20869","","s.d.","s.d.","0.14976"
"290930","Aromatic ethers","Eteres aromaticos y sus derivados halogenados, sulfonados, nitrados o","Químicos"," VI Productos químicos y aliados","1.23594","488","Decreció / Decreció","8485059.77322","0.00000","0.00000","-2.17915","-0.45676","0","-1.49316","-1.06405","-0.55030","","s.d.","s.d.","0.14976"
"290941","Diethylene glycol","2,2-oxidietanol (dietilenglicol)","Químicos"," VI Productos químicos y aliados","-0.34127","2970","Decreció mucho / Decreció","5234485.19126","0.00000","0.00000","-0.74882","-1.90367","0","-0.93903","-1.09188","-1.16661","","s.d.","s.d.","0.14976"
"290943","Monobutyl ethers","Eteres monobutilicos del etilenglicol o del dietilenglicol.","Químicos"," VI Productos químicos y aliados","0.91741","923","Decreció mucho / Decreció mucho","7455153.49727","1.32467","0.00002","-0.62735","-1.50155","0","-0.64771","-0.70161","-0.63455","","s.d.","s.d.","0.14976"
"290944","Monoalkyl ethers of ethylene glycol, nes","Los demas eteres monoalquilicos del etilenglicol o del dietilenglicol.","Químicos"," VI Productos químicos y aliados","0.36052","1840","Decreció / Decreció","4149991.93989","0.00000","0.00000","-0.84256","-2.09663","0","-0.97306","-1.10102","-1.10612","","s.d.","s.d.","0.14976"
