"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp_","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_santa_fe","vcr_santa_fe","compatibilidad_con_santa_fe","valor_estrategico_para_santa_fe","indice_recuperacion_de_posiciones_santa_fe","indice_oportunidades_cercanas_santa_fe","indice_objetivos_factibles_santa_fe","indice_apuestas_ambiciosas_santa_fe","top_20_criterios_santa_fe","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.131425","2648","Creció / Se mantuvo","4238686.866120","235527.263743","0.180429","2.382639","-0.619258","0","1.530853","1.129352","0.403269","","8919","2739","0.100505"
"20441","Sheep carcasses, frozen","Las demas carnes de ovinos congelada en canales o medios canales.","Agricultura"," I Animales vivos; productos animales","-1.687715","4414","Decreció / Decreció","1151822.680328","0.000000","0.000000","2.961363","-2.148564","0","1.474469","0.754065","-0.500374","","15411","150","0.095963"
"20442","Mutton, bone-in, frozen","Los demas cortes (trozos) de carne de ovinos congelada,sin deshuesar","Agricultura"," I Animales vivos; productos animales","-1.595642","4367","Creció mucho / Creció mucho","11907148.975410","0.000000","0.000000","6.763477","-3.311462","0","3.912577","2.572918","0.139975","Oportunidades cercanas, Objetivos factibles","15411","150","0.095963"
"20443","Mutton, boneless, frozen","Las demas carnes de la especie ovina deshuesada, congelada","Agricultura"," I Animales vivos; productos animales","-0.798641","3558","Creció / Creció","5408708.959016","0.000000","0.000000","3.021160","-2.117554","0","1.611437","0.972521","-0.246212","","15411","150","0.095963"
"20450","Goat meat","Carne de animales de la especie caprina, fresca, refrigerada o congela","Agricultura"," I Animales vivos; productos animales","-1.763812","4453","Decreció / Decreció","1941706.415301","0.000000","0.000000","1.790235","-1.713819","0","0.734019","0.203412","-0.675101","","15411","150","0.095963"
"20500","Horse meat","Carne de animales de las especies caballar, asnal o mular, fresca, ref","Agricultura"," I Animales vivos; productos animales","-0.623197","3355","Creció / Creció","-55253555.090164","0.000000","0.000000","3.070927","-0.474544","0","1.992420","1.445734","0.551934","Oportunidades cercanas, Objetivos factibles","15411","150","0.095963"
"20610","Bovine offal","Despojos comestibles de animales de la especie bovina, frescos o refri","Agricultura"," I Animales vivos; productos animales","-0.230607","2817","Creció / Creció","5279473.595628","230940.927083","0.330385","2.079981","-0.179359","0","1.397054","1.053028","0.485631","","15411","150","0.095963"
"20621","Bovine tongue, frozen","Lenguas de bovinos, congeladas.","Agricultura"," I Animales vivos; productos animales","-0.575717","3284","Decreció / Decreció","-19122584.756831","3708845.500000","14.361212","5.408906","-1.454535","0","","","","","15411","150","0.095963"
"20622","Bovine livers, frozen","Higados de bovinos, congelados.","Agricultura"," I Animales vivos; productos animales","-0.661662","3399","Decreció / Decreció","-31033072.505465","5249002.250000","25.333123","4.547871","-0.968683","0","","","","","15411","150","0.095963"
"20629","Bovine offal, frozen","Los demas despojos comestibles de bovinos, congelados.","Agricultura"," I Animales vivos; productos animales","-0.815581","3582","Creció mucho / Creció","-97090577.308743","14142286.333333","7.663866","3.820466","-0.966973","0","","","","","15411","150","0.095963"
"20630","Swine offal","Despojos comestibles de porcinos, frescos o refrigerados.","Agricultura"," I Animales vivos; productos animales","1.565060","188","Creció / Creció","3180403.674863","0.000000","0.000000","0.756821","1.409698","0","0.968221","1.081688","1.252675","Apuestas ambiciosas","15411","150","0.095963"
"20641","Swine livers, frozen","Higados de porcinos, congelados.","Agricultura"," I Animales vivos; productos animales","0.475710","1662","Se mantuvo / Se mantuvo","214974.153005","2193.959961","0.048321","1.679860","-0.053880","0","1.212697","1.005595","0.598639","","15411","150","0.095963"
